mesh_level,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
fine,channel,7.500000000000001e-05,3.6000000000000003e-06,0.7500000000000001,36.0,0.00030058519869334847,9853561200490850.0
fine,channel,7.500000000000001e-05,3.9e-06,0.7500000000000001,39.0,0.0003127303662863444,9858191440912294.0
fine,channel,7.500000000000001e-05,4.2000000000000004e-06,0.7500000000000001,42.00000000000001,0.0003225660610535979,9861942806447416.0
fine,channel,7.500000000000001e-05,4.5e-06,0.7500000000000001,45.0,0.0003301533750570635,9864837605934574.0
fine,channel,7.500000000000001e-05,4.8e-06,0.7500000000000001,48.0,0.00033553945090811416,9866893078430042.0
fine,channel,7.500000000000001e-05,5.1e-06,0.7500000000000001,51.0,0.0003387577625312248,9868121477390468.0
fine,channel,7.500000000000001e-05,5.4e-06,0.7500000000000001,54.0,0.00033982831472937844,9868530130824488.0
fine,channel,0.0001,3e-06,1.0,30.0,0.0003591221844158473,9788619453603620.0
fine,channel,0.0001,3.3e-06,1.0,33.0,0.0003818211824476538,9797217988757698.0
fine,channel,0.0001,3.6000000000000003e-06,1.0,36.0,0.0004012177204138589,9804571508506032.0
fine,channel,0.0001,3.9e-06,1.0,39.0,0.0004174315532213814,9810722647771054.0
fine,channel,0.0001,4.2000000000000004e-06,1.0,42.00000000000001,0.000430562854480126,9815707173936274.0
fine,channel,0.0001,4.5e-06,1.0,45.0,0.000440692799023521,9819554140150336.0
fine,channel,0.0001,4.8e-06,1.0,48.0,0.0004478840360774486,9822286011554280.0
fine,channel,0.0001,5.1e-06,1.0,51.0,0.0004521810551340586,9823918763928048.0
fine,channel,0.0001,5.4e-06,1.0,54.0,0.0004536104461375896,9824461954393228.0
fine,channel,0.000125,3e-06,1.25,30.0,0.0004493912882581533,9735633415855454.0
fine,channel,0.000125,3.3e-06,1.25,33.0,0.00047779712970434743,9746336678717352.0
fine,channel,0.000125,3.6000000000000003e-06,1.25,36.0,0.0005020718774380373,9755492672481062.0
fine,channel,0.000125,3.9e-06,1.25,39.0,0.0005223646407533675,9763153330410352.0
fine,channel,0.000125,4.2000000000000004e-06,1.25,42.00000000000001,0.0005388001766906637,9769362264612156.0
fine,channel,0.000125,4.5e-06,1.25,45.0,0.0005514796003132997,9774154929842174.0
fine,channel,0.000125,4.8e-06,1.25,48.0,0.0005604809621308921,9777558759288224.0
fine,channel,0.000125,5.1e-06,1.25,51.0,0.0005658596948809367,9779593271236398.0
fine,channel,0.000125,5.4e-06,1.25,54.0,0.0005676489314066121,9780270145811422.0
fine,channel,0.00015000000000000001,3e-06,1.5000000000000002,30.0,0.0005398586964091005,9682590318983476.0
fine,channel,0.00015000000000000001,3.3e-06,1.5000000000000002,33.0,0.0005739844013350484,9695380173011656.0
fine,channel,0.00015000000000000001,3.6000000000000003e-06,1.5000000000000002,36.0,0.0006031491542915706,9706324111597612.0
fine,channel,0.00015000000000000001,3.9e-06,1.5000000000000002,39.0,0.0006275311823430584,9715482830849208.0
fine,channel,0.00015000000000000001,4.2000000000000004e-06,1.5000000000000002,42.00000000000001,0.0006472796393702811,9722907354606740.0
fine,channel,0.00015000000000000001,4.5e-06,1.5000000000000002,45.0,0.0006625154370520748,9728639198423286.0
fine,channel,0.00015000000000000001,4.8e-06,1.5000000000000002,48.0,0.0006733319209925086,9732710506696600.0
fine,channel,0.00015000000000000001,5.1e-06,1.5000000000000002,51.0,0.0006797953942275987,9735144161120986.0
fine,channel,0.00015000000000000001,5.4e-06,1.5000000000000002,54.0,0.0006819454898783756,9735953859092370.0
fine,channel,0.000175,3e-06,1.75,30.0,0.0006305257437893201,9629489752941782.0
fine,channel,0.000175,3.3e-06,1.75,33.0,0.000670384419696147,9644347970976154.0
fine,channel,0.000175,3.6000000000000003e-06,1.75,36.0,0.0007044510526130044,9657065238720674.0
fine,channel,0.000175,3.9e-06,1.75,39.0,0.0007329327493493245,9667710483939848.0
fine,channel,0.000175,4.2000000000000004e-06,1.75,42.00000000000001,0.000756002872765857,9676341712136442.0
fine,channel,0.000175,4.5e-06,1.75,45.0,0.0007738019864572122,9683006160776734.0
fine,channel,0.000175,4.8e-06,1.75,48.0,0.0007864386240640632,9687740429857440.0
fine,channel,0.000175,5.1e-06,1.75,51.0,0.0007939898853421567,9690570586119762.0
fine,channel,0.000175,5.4e-06,1.75,54.0,0.0007965018606859221,9691512238887126.0
fine,channel,0.0002,3e-06,2.0,30.0,0.0007213937803808347,9576331302986120.0
fine,channel,0.0002,3.3e-06,2.0,33.0,0.0007669986231911663,9593239566294880.0
fine,channel,0.0002,3.6000000000000003e-06,2.0,36.0,0.0008059790909816596,9607715460131180.0
fine,channel,0.0002,3.9e-06,2.0,39.0,0.0008385709308581666,9619835617082584.0
fine,channel,0.0002,4.2000000000000004e-06,2.0,42.00000000000001,0.0008649715255163326,9629664597201814.0
fine,channel,0.0002,4.5e-06,2.0,45.0,0.0008853409446692059,9637255022942192.0
fine,channel,0.0002,4.8e-06,2.0,48.0,0.0008998028020574274,9642647695539430.0
fine,channel,0.0002,5.1e-06,2.0,51.0,0.0009084449199381323,9645871689174732.0
fine,channel,0.0002,5.4e-06,2.0,54.0,0.0009113198025866623,9646944420154094.0
fine,channel,0.00022500000000000002,3e-06,2.25,30.0,0.0008124641714606207,9523114549596826.0
fine,channel,0.00022500000000000002,3.3e-06,2.25,33.0,0.0008638284665197513,9542054446908516.0
fine,channel,0.00022500000000000002,3.6000000000000003e-06,2.25,36.0,0.0009077348051806111,9558274175419592.0
fine,channel,0.00022500000000000002,3.9e-06,2.25,39.0,0.000944447333958011,9571857550105690.0
fine,channel,0.00022500000000000002,4.2000000000000004e-06,2.25,42.00000000000001,0.0009741872649384293,9582875261455202.0
fine,channel,0.00022500000000000002,4.5e-06,2.25,45.0,0.0009971340270457276,9591384981973410.0
fine,channel,0.00022500000000000002,4.8e-06,2.25,48.0,0.0010134262052947057,9597431461051776.0
fine,channel,0.00022500000000000002,5.1e-06,2.25,51.0,0.001023162269578279,9601046603477112.0
fine,channel,0.00022500000000000002,5.4e-06,2.25,54.0,0.0010264010942674395,9602249528002594.0
fine,channel,0.00025,3e-06,2.5,30.0,0.0009037382978442662,9469839068402210.0
fine,channel,0.00025,3.3e-06,2.5,33.0,0.0009608754209372729,9490792094922814.0
fine,channel,0.00025,3.6000000000000003e-06,2.5,36.0,0.0010097197484707477,9508740777379490.0
fine,channel,0.00025,3.9e-06,2.5,39.0,0.001050563584026494,9523775595145044.0
fine,channel,0.00025,4.2000000000000004e-06,2.5,42.00000000000001,0.0010836517773241984,9535972948067928.0
fine,channel,0.00025,4.5e-06,2.5,45.0,0.0011091829684677789,9545395225795096.0
fine,channel,0.00025,4.8e-06,2.5,48.0,0.0011273106040206589,9552090874093302.0
fine,channel,0.00025,5.1e-06,2.5,51.0,0.0011381437259908222,9556094452311626.0
fine,channel,0.00025,5.4e-06,2.5,54.0,0.001141747534662049,9557426677535544.0
fine,channel,0.00027499999999999996,3e-06,2.7499999999999996,30.0,0.00099521755613472,9416504430100328.0
fine,channel,0.00027499999999999996,3.3e-06,2.7499999999999996,33.0,0.0010581409745198545,9439451986515078.0
fine,channel,0.00027499999999999996,3.6000000000000003e-06,2.7499999999999996,36.0,0.001111935491870554,9459114651898986.0
fine,channel,0.00027499999999999996,3.9e-06,2.7499999999999996,39.0,0.0011569213250232305,9475589056521294.0
fine,channel,0.00027499999999999996,4.2000000000000004e-06,2.7499999999999996,42.00000000000001,0.001193366768244775,9488956891594794.0
fine,channel,0.00027499999999999996,4.5e-06,2.7499999999999996,45.0,0.0012214895236522247,9499284933056838.0
fine,channel,0.00027499999999999996,4.8e-06,2.7499999999999996,48.0,0.0012414577887216393,9506625072598504.0
fine,channel,0.00027499999999999996,5.1e-06,2.7499999999999996,51.0,0.0012533911013922871,9511014348897668.0
fine,channel,0.00027499999999999996,5.4e-06,2.7499999999999996,54.0,0.0012573609432753737,9512474973688958.0
fine,channel,0.00030000000000000003,3e-06,3.0000000000000004,30.0,0.0010869033589761806,9363110200379174.0
fine,channel,0.00030000000000000003,3.3e-06,3.0000000000000004,33.0,0.001155626632434877,9388033591838776.0
fine,channel,0.00030000000000000003,3.6000000000000003e-06,3.0000000000000004,36.0,0.001214383624441676,9409395177849900.0
fine,channel,0.00030000000000000003,3.9e-06,3.0000000000000004,39.0,0.001263522219788635,9427297230614524.0
fine,channel,0.00030000000000000003,4.2000000000000004e-06,3.0000000000000004,42.00000000000001,0.0013033339628604158,9441826317835762.0
fine,channel,0.00030000000000000003,4.5e-06,3.0000000000000004,45.0,0.0013340554674707936,9453053272984046.0
fine,channel,0.00030000000000000003,4.8e-06,3.0000000000000004,48.0,0.001355869570451125,9461033184580388.0
fine,channel,0.00030000000000000003,5.1e-06,3.0000000000000004,51.0,0.0013689062288170092,9465805396227136.0
fine,channel,0.00030000000000000003,5.4e-06,3.0000000000000004,54.0,0.0013732431605142288,9467393511068082.0
fine,channel,0.00032500000000000004,3e-06,3.2500000000000004,30.0,0.0011787971353132568,9309655939835216.0
fine,channel,0.00032500000000000004,3.3e-06,3.2500000000000004,33.0,0.0012533339172170973,9336536374926158.0
fine,channel,0.00032500000000000004,3.6000000000000003e-06,3.2500000000000004,36.0,0.0013170657535804143,9359581726974650.0
fine,channel,0.00032500000000000004,3.9e-06,3.2500000000000004,39.0,0.001370367950348947,9378899405736298.0
fine,channel,0.00032500000000000004,4.2000000000000004e-06,3.2500000000000004,42.00000000000001,0.00141355510623697,9394580443694790.0
fine,channel,0.00032500000000000004,4.5e-06,3.2500000000000004,45.0,0.0014468825952756977,9406699405225762.0
fine,channel,0.00032500000000000004,4.8e-06,3.2500000000000004,48.0,0.0014705477811620099,9415314327970056.0
fine,channel,0.00032500000000000004,5.1e-06,3.2500000000000004,51.0,0.0014846909624534803,9420466686898912.0
fine,channel,0.00032500000000000004,5.4e-06,3.2500000000000004,54.0,0.0014893960480250696,9422181373780156.0
fine,channel,0.00035,3e-06,3.5,30.0,0.0012709003306555463,9256141203890188.0
fine,channel,0.00035,3.3e-06,3.5,33.0,0.0013512643690505417,9284959793588796.0
fine,channel,0.00035,3.6000000000000003e-06,3.5,36.0,0.0014199835053153094,9309673663770746.0
fine,channel,0.00035,3.9e-06,3.5,39.0,0.0014774602182276292,9330394861999044.0
fine,channel,0.00035,4.2000000000000004e-06,3.5,42.00000000000001,0.001524031963668964,9347218477035708.0
fine,channel,0.00035,4.5e-06,3.5,45.0,0.0015599727232320547,9360222479699338.0
fine,channel,0.00035,4.8e-06,3.5,48.0,0.001585494274045836,9369467610452950.0
fine,channel,0.00035,5.1e-06,3.5,51.0,0.0016007471779877248,9374997302949886.0
fine,channel,0.00035,5.4e-06,3.5,54.0,0.001605821489038758,9376837635263666.0
fine,channel,0.000375,3e-06,3.75,30.0,0.0013632144073477495,9202565542706154.0
fine,channel,0.000375,3.3e-06,3.75,33.0,0.0014494195460562952,9233303299316106.0
fine,channel,0.000375,3.6000000000000003e-06,3.75,36.0,0.001523138524610957,9259670345372920.0
fine,channel,0.000375,3.9e-06,3.75,39.0,0.001584800744763286,9281782871182698.0
fine,channel,0.000375,4.2000000000000004e-06,3.75,42.00000000000001,0.001634766321009453,9299739616535078.0
fine,channel,0.000375,4.5e-06,3.75,45.0,0.0016733276886572762,9313621636431806.0
fine,channel,0.000375,4.8e-06,3.75,48.0,0.001700710923879132,9323492129301636.0
fine,channel,0.000375,5.1e-06,3.75,51.0,0.0017170767729538668,9329396315682434.0
fine,channel,0.000375,5.4e-06,3.75,54.0,0.0017225213887225492,9331361358114020.0
fine,channel,0.0004,3e-06,4.0,30.0,0.0014557408448454825,9148928501098774.0
fine,channel,0.0004,3.3e-06,4.0,33.0,0.0015478010245863639,9181566337171674.0
fine,channel,0.0004,3.6000000000000003e-06,4.0,36.0,0.0016265324756782281,9209571121432718.0
fine,channel,0.0004,3.9e-06,4.0,39.0,0.0016923912714342836,9233062696598550.0
fine,channel,0.0004,4.2000000000000004e-06,4.0,42.00000000000001,0.0017457599850068215,9252143051531968.0
fine,channel,0.0004,4.5e-06,4.0,45.0,0.001786949350367604,9266896005397958.0
fine,channel,0.0004,4.8e-06,4.0,48.0,0.0018161996273770504,9277386971205106.0
fine,channel,0.0004,5.1e-06,4.0,51.0,0.0018336816670920842,9283662785488260.0
fine,channel,0.0004,5.4e-06,4.0,54.0,0.0018394976745394953,9285751593905550.0
fine,channel,0.00042500000000000003,3e-06,4.25,30.0,0.0015484811399969235,9095229618448736.0
fine,channel,0.00042500000000000003,3.3e-06,4.25,33.0,0.0016464103995237516,9129748345687428.0
fine,channel,0.00042500000000000003,3.6000000000000003e-06,4.25,36.0,0.0017301670422910555,9159375333995602.0
fine,channel,0.00042500000000000003,3.9e-06,4.25,39.0,0.0018002335601902425,9184233592950222.0
fine,channel,0.00042500000000000003,4.2000000000000004e-06,4.25,42.00000000000001,0.0018570147836487183,9204427961874534.0
fine,channel,0.00042500000000000003,4.5e-06,4.25,45.0,0.0019008395890319871,9220044706354972.0
fine,channel,0.00042500000000000003,4.8e-06,4.25,48.0,0.0019319623035544918,9231151212094404.0
fine,channel,0.00042500000000000003,5.1e-06,4.25,51.0,0.001950563802714146,9237795761668484.0
fine,channel,0.00042500000000000003,5.4e-06,4.25,54.0,0.001956752296615463,9240007383009716.0
fine,channel,0.00045000000000000004,3e-06,4.5,30.0,0.0016414368073304445,9041468428611272.0
fine,channel,0.00045000000000000004,3.3e-06,4.5,33.0,0.001745249284588914,9077848756755528.0
fine,channel,0.00045000000000000004,3.6000000000000003e-06,4.5,36.0,0.0018340439281099479,9109082317375386.0
fine,channel,0.00045000000000000004,3.9e-06,4.5,39.0,0.001908329393790567,9135294806191656.0
fine,channel,0.00045000000000000004,4.2000000000000004e-06,4.5,42.00000000000001,0.0019685325665132905,9156593517763352.0
fine,channel,0.00045000000000000004,4.5e-06,4.5,45.0,0.002015000307533469,9173066848673526.0
fine,channel,0.00045000000000000004,4.8e-06,4.5,48.0,0.0020480008940948966,9184783916964630.0
fine,channel,0.00045000000000000004,5.1e-06,4.5,51.0,0.002067725145076705,9191794282249944.0
fine,channel,0.00045000000000000004,5.4e-06,4.5,54.0,0.0020742872281139376,9194127754409488.0
fine,channel,0.000475,3e-06,4.75,30.0,0.001734609379348396,8987644459823756.0
fine,channel,0.000475,3.3e-06,4.75,33.0,0.0018443193126527683,9025866995517960.0
fine,channel,0.000475,3.6000000000000003e-06,4.75,36.0,0.0019381648570124263,9058691398026040.0
fine,channel,0.000475,3.9e-06,4.75,39.0,0.0020166805761502224,9086245573382126.0
fine,channel,0.000475,4.2000000000000004e-06,4.75,42.00000000000001,0.0020803152051279373,9108638879591410.0
fine,channel,0.000475,4.5e-06,4.75,45.0,0.0021294334313383127,9125961531165314.0
fine,channel,0.000475,4.8e-06,4.75,48.0,0.002164317363726932,9138284139693040.0
fine,channel,0.000475,5.1e-06,4.75,51.0,0.0021851676827625848,9145657373797536.0
fine,channel,0.000475,5.4e-06,4.75,54.0,0.0021921044656188545,9148111725509712.0
fine,channel,0.0005,3e-06,5.0,30.0,0.0018280004068271932,8933757234611323.0
fine,channel,0.0005,3.3e-06,5.0,33.0,0.0019436221360564165,8973802480253770.0
fine,channel,0.0005,3.6000000000000003e-06,5.0,36.0,0.0020425315734305485,9008201894410720.0
fine,channel,0.0005,3.9e-06,5.0,39.0,0.0021252889326929263,9037085122538098.0
fine,channel,0.0005,4.2000000000000004e-06,5.0,42.00000000000001,0.0021923645933357556,9060563197780662.0
fine,channel,0.0005,4.5e-06,5.0,45.0,0.0022441409088730414,9078727841906850.0
fine,channel,0.0005,4.8e-06,5.0,48.0,0.002280913700609256,9091650922853322.0
fine,channel,0.0005,5.1e-06,5.0,51.0,0.002302893428070245,9099384051222510.0
fine,channel,0.0005,5.4e-06,5.0,54.0,0.002310206029525641,9101958301943424.0
fine,channel,0.0005250000000000001,3e-06,5.250000000000001,30.0,0.0019216114591238738,8879806269690398.0
fine,channel,0.0005250000000000001,3.3e-06,5.250000000000001,33.0,0.002043159426937763,8921654622263832.0
fine,channel,0.0005250000000000001,3.6000000000000003e-06,5.250000000000001,36.0,0.0021471458426957114,8957613116867977.0
fine,channel,0.0005250000000000001,3.9e-06,5.250000000000001,39.0,0.0022341563107119546,8987812672481919.0
fine,channel,0.0005250000000000001,4.2000000000000004e-06,5.250000000000001,42.00000000000001,0.0023046826476698905,9012365612615066.0
fine,channel,0.0005250000000000001,4.5e-06,5.250000000000001,45.0,0.0023591247119096074,9031364858059476.0
fine,channel,0.0005250000000000001,4.8e-06,5.250000000000001,48.0,0.002397791916723576,9044883297525818.0
fine,channel,0.0005250000000000001,5.1e-06,5.250000000000001,51.0,0.0024209044174116397,9052973317586688.0
fine,channel,0.0005250000000000001,5.4e-06,5.250000000000001,54.0,0.002428593964440686,9055666477373986.0
fine,channel,0.0005499999999999999,3e-06,5.499999999999999,30.0,0.0020154441244893046,8825791075870184.0
fine,channel,0.0005499999999999999,3.3e-06,5.499999999999999,33.0,0.0021429328775652186,8869422825753161.0
fine,channel,0.0005499999999999999,3.6000000000000003e-06,5.499999999999999,36.0,0.0022520094513909304,8906924367475085.0
fine,channel,0.0005499999999999999,3.9e-06,5.499999999999999,39.0,0.0023432845797387767,8938427432687234.0
fine,channel,0.0005499999999999999,4.2000000000000004e-06,5.499999999999999,42.00000000000001,0.0024172713077360024,8964045254070002.0
fine,channel,0.0005499999999999999,4.5e-06,5.499999999999999,45.0,0.00247438683595892,8983871645685483.0
fine,channel,0.0005499999999999999,4.8e-06,5.499999999999999,48.0,0.002514954048276242,8997980283103643.0
fine,channel,0.0005499999999999999,5.1e-06,5.499999999999999,51.0,0.0025392027117187117,9006424163902356.0
fine,channel,0.0005499999999999999,5.4e-06,5.499999999999999,54.0,0.0025472703395894806,9009235233292896.0
fine,channel,0.000575,3e-06,5.75,30.0,0.002109500010388204,8771711157951957.0
fine,channel,0.000575,3.3e-06,5.75,33.0,0.0022429442006786627,8817106487710615.0
fine,channel,0.000575,3.6000000000000003e-06,5.75,36.0,0.00235712420771079,8856134939908368.0
fine,channel,0.000575,3.9e-06,5.75,39.0,0.0024526756319197115,8888928603121024.0
fine,channel,0.000575,4.2000000000000004e-06,5.75,42.00000000000001,0.002530132536603059,8915601241637970.0
fine,channel,0.000575,4.5e-06,5.75,45.0,0.002589929300672932,8936247259560201.0
fine,channel,0.000575,4.8e-06,5.75,48.0,0.002632402156108568,8950940887094596.0
fine,channel,0.000575,5.1e-06,5.75,51.0,0.00265779039685873,8959735568927864.0
fine,channel,0.000575,5.4e-06,5.75,54.0,0.0026662372492336395,8962663538813253.0
fine,channel,0.0006000000000000001,3e-06,6.000000000000001,30.0,0.0022037807438261728,8717566014626160.0
fine,channel,0.0006000000000000001,3.3e-06,6.000000000000001,33.0,0.0023431951298378746,8764704997786007.0
fine,channel,0.0006000000000000001,3.6000000000000003e-06,6.000000000000001,36.0,0.0024624919418292685,8805244119300506.0
fine,channel,0.0006000000000000001,3.9e-06,6.000000000000001,39.0,0.0025623313824008277,8839315374082215.0
fine,channel,0.0006000000000000001,4.2000000000000004e-06,6.000000000000001,42.00000000000001,0.0026432683212026828,8867032684150508.0
fine,channel,0.0006000000000000001,4.5e-06,6.000000000000001,45.0,0.0027057541502555345,8888490742980011.0
fine,channel,0.0006000000000000001,4.8e-06,6.000000000000001,48.0,0.002750138326116146,8903764104918704.0
fine,channel,0.0006000000000000001,5.1e-06,6.000000000000001,51.0,0.0027766695840587222,8912906498958699.0
fine,channel,0.0006000000000000001,5.4e-06,6.000000000000001,54.0,0.002785496813097049,8915950350458621.0
fine,channel,0.000625,3e-06,6.25,30.0,0.0022982879716839104,8663355138367237.0
fine,channel,0.000625,3.3e-06,6.25,33.0,0.0024436874197786207,8712217738164477.0
fine,channel,0.000625,3.6000000000000003e-06,6.25,36.0,0.0025681145062756506,8754251182094680.0
fine,channel,0.000625,3.9e-06,6.25,39.0,0.0026722537697213074,8789586926036721.0
fine,channel,0.000625,4.2000000000000004e-06,6.25,42.00000000000001,0.0027566806727372774,8818338679596161.0
fine,channel,0.000625,4.5e-06,6.25,45.0,0.0028218634538824806,8840601127566111.0
fine,channel,0.000625,4.8e-06,6.25,48.0,0.002868164669677371,8856448919701339.0
fine,channel,0.000625,5.1e-06,6.25,51.0,0.0028958424103392353,8865935907613987.0
fine,channel,0.000625,5.4e-06,6.25,54.0,0.0029050511768013865,8869094611947307.0
fine,channel,0.0006500000000000001,3e-06,6.500000000000001,30.0,0.002393023361058826,8609078015326124.0
fine,channel,0.0006500000000000001,3.3e-06,6.500000000000001,33.0,0.002544422846776619,8659644083438120.0
fine,channel,0.0006500000000000001,3.6000000000000003e-06,6.500000000000001,36.0,0.002673993776318758,8703155395895515.0
fine,channel,0.0006500000000000001,3.9e-06,6.500000000000001,39.0,0.002782444756215508,8739742429448861.0
fine,channel,0.0006500000000000001,4.2000000000000004e-06,6.500000000000001,42.00000000000001,0.0028703716270971793,8769518314934457.0
fine,channel,0.0006500000000000001,4.5e-06,6.500000000000001,45.0,0.002938259306130598,8792577433063954.0
fine,channel,0.0006500000000000001,4.8e-06,6.500000000000001,48.0,0.002986483324091451,8808994302061742.0
fine,channel,0.0006500000000000001,5.1e-06,6.500000000000001,51.0,0.0030153110389576922,8818822735618261.0
fine,channel,0.0006500000000000001,5.4e-06,6.500000000000001,54.0,0.0030249025123112736,8822095253971825.0
fine,channel,0.000675,3e-06,6.75,30.0,0.0024879885996142246,8554734125220347.0
fine,channel,0.000675,3.3e-06,6.75,33.0,0.0026454032090195766,8606983400474734.0
fine,channel,0.000675,3.6000000000000003e-06,6.75,36.0,0.002780131650359696,8651956019316704.0
fine,channel,0.000675,3.9e-06,6.75,39.0,0.0028929063284239436,8689781044609031.0
fine,channel,0.000675,4.2000000000000004e-06,6.75,42.00000000000001,0.0029843432452870628,8720570665905742.0
fine,channel,0.000675,4.5e-06,6.75,45.0,0.0030549438274165204,8744418667138244.0
fine,channel,0.000675,4.8e-06,6.75,48.0,0.003105096453026125,8761399209896870.0
fine,channel,0.000675,5.1e-06,6.75,51.0,0.0031350776598615825,8771565910578382.0
fine,channel,0.000675,5.4e-06,6.75,54.0,0.0031450530183892997,8774951193973487.0
fine,channel,0.0007,3e-06,7.0,30.0,0.0025831853959363,8500322941221653.0
fine,channel,0.0007,3.3e-06,7.0,33.0,0.002746630326987539,8554235048283646.0
fine,channel,0.0007,3.6000000000000003e-06,7.0,36.0,0.0028865300503333794,8600652301825239.0
fine,channel,0.0007,3.9e-06,7.0,39.0,0.0030036404975134472,8639701921457541.0
fine,channel,0.0007,4.2000000000000004e-06,7.0,42.00000000000001,0.0030985976138618717,8671494796836785.0
fine,channel,0.0007,4.5e-06,7.0,45.0,0.0031719191644452266,8696123825163342.0
fine,channel,0.0007,4.8e-06,7.0,48.0,0.0032240062469753913,8713662588160388.0
fine,channel,0.0007,5.1e-06,7.0,51.0,0.003255144490151777,8724164346755479.0
fine,channel,0.0007,5.4e-06,7.0,54.0,0.0032655049210612167,8727661335911940.0
fine,channel,0.0007250000000000001,3e-06,7.250000000000001,30.0,0.0026786154798991223,8445843929841129.0
fine,channel,0.0007250000000000001,3.3e-06,7.250000000000001,33.0,0.0028481060438417653,8501398377878541.0
fine,channel,0.0007250000000000001,3.6000000000000003e-06,7.250000000000001,36.0,0.002993190922119058,8549243483582158.0
fine,channel,0.0007250000000000001,3.9e-06,7.250000000000001,39.0,0.0031146492997067535,8589504199404491.0
fine,channel,0.0007250000000000001,4.2000000000000004e-06,7.250000000000001,42.00000000000001,0.003213136845372526,8622289760442013.0
fine,channel,0.0007250000000000001,4.5e-06,7.250000000000001,45.0,0.0032891874906686267,8647691890008980.0
fine,channel,0.0007250000000000001,4.8e-06,7.250000000000001,48.0,0.003343214923727491,8665783368636736.0
fine,channel,0.0007250000000000001,5.1e-06,7.250000000000001,51.0,0.0033755137745562326,8676616944831763.0
fine,channel,0.0007250000000000001,5.4e-06,7.250000000000001,54.0,0.003386260474091559,8680224570029530.0
fine,channel,0.00075,3e-06,7.5,30.0,0.0027742806030378606,8391296550811699.0
fine,channel,0.00075,3.3e-06,7.5,33.0,0.0029498322258223715,8448472732137178.0
fine,channel,0.00075,3.6000000000000003e-06,7.5,36.0,0.003100116235960095,8497728795279692.0
fine,channel,0.00075,3.9e-06,7.5,39.0,0.0032259347967217617,8539187007145618.0
fine,channel,0.00075,4.2000000000000004e-06,7.5,42.00000000000001,0.0033279630788216707,8572954597620294.0
fine,channel,0.00075,4.5e-06,7.5,45.0,0.0034067510067544906,8599121831821154.0
fine,channel,0.00075,4.8e-06,7.5,48.0,0.003462724728843445,8617760469710069.0
fine,channel,0.00075,5.1e-06,7.5,51.0,0.0034961877859143705,8628922591672086.0
fine,channel,0.00075,5.4e-06,7.5,54.0,0.0035073219594699855,8632639772610360.0
fine,channel,0.000775,3e-06,7.75,30.0,0.0028701825389304573,8336680256967975.0
fine,channel,0.000775,3.3e-06,7.75,33.0,0.00305181076265498,8395457445657941.0
fine,channel,0.000775,3.6000000000000003e-06,7.75,36.0,0.003207307986893259,8446107457974743.0
fine,channel,0.000775,3.9e-06,7.75,39.0,0.003337499076220755,8488749462473945.0
fine,channel,0.000775,4.2000000000000004e-06,7.75,42.00000000000001,0.003443078480129753,8523488337247088.0
fine,channel,0.000775,4.5e-06,7.75,45.0,0.003524611941066002,8550412607798034.0
fine,channel,0.000775,4.8e-06,7.75,48.0,0.003582537936146433,8569592796127983.0
fine,channel,0.000775,5.1e-06,7.75,51.0,0.0036171688256724337,8581080160080089.0
fine,channel,0.000775,5.4e-06,7.75,54.0,0.0036286916879086453,8584905805733868.0
fine,channel,0.0008,3e-06,8.0,30.0,0.002966323083588001,8281994494123339.0
fine,channel,0.0008,3.3e-06,8.0,33.0,0.0031540435679666377,8342351844613112.0
fine,channel,0.0008,3.6000000000000003e-06,8.0,36.0,0.003314768195187795,8394378682918560.0
fine,channel,0.0008,3.9e-06,8.0,39.0,0.0034493442522698513,8438190672087180.0
fine,channel,0.0008,4.2000000000000004e-06,8.0,42.00000000000001,0.0035584852426117208,8473889995961905.0
fine,channel,0.0008,4.5e-06,8.0,45.0,0.003642772550152237,8501563161960796.0
fine,channel,0.0008,4.8e-06,8.0,48.0,0.0037026568482223213,8521279238759852.0
fine,channel,0.0008,5.1e-06,8.0,51.0,0.0037384592243901314,8533088508548797.0
fine,channel,0.0008,5.4e-06,8.0,54.0,0.003750371999350871,8537021517022799.0
fine,channel,0.000825,3e-06,8.25,30.0,0.0030627040558543284,8227238700944327.0
fine,channel,0.000825,3.3e-06,8.25,33.0,0.0032565325797115578,8289155246598899.0
fine,channel,0.000825,3.6000000000000003e-06,8.25,36.0,0.0034224989067948596,8342541671382636.0
fine,channel,0.000825,3.9e-06,8.25,39.0,0.0035614724658092995,8387509731390794.0
fine,channel,0.000825,4.2000000000000004e-06,8.25,42.00000000000001,0.0036741855874649607,8424158577950984.0
fine,channel,0.000825,4.5e-06,8.25,45.0,0.0037612351192502056,8452572424919314.0
fine,channel,0.000825,4.8e-06,8.25,48.0,0.003823083796931989,8472818674349743.0
fine,channel,0.000825,5.1e-06,8.25,51.0,0.0038600613422592194,8484946481005616.0
fine,channel,0.000825,5.4e-06,8.25,54.0,0.0038723652634918607,8488985739385525.0
fine,channel,0.0008500000000000001,3e-06,8.5,30.0,0.003159327297836452,8172412308828950.0
fine,channel,0.0008500000000000001,3.3e-06,8.5,33.0,0.003359279760629169,8235866960489205.0
fine,channel,0.0008500000000000001,3.6000000000000003e-06,8.5,36.0,0.0035305021938305836,8290595614488103.0
fine,channel,0.0008500000000000001,3.9e-06,8.5,39.0,0.003673885885158526,8336705724304347.0
