case_id,solve_mode,interface_equation_active,dit_cm2_ev,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,3e-06,2.5,30.0,0.03930817610062893,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00027499999999999996,0.0,2.7499999999999996,0.0,0.0,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00027499999999999996,5.000000000000001e-07,2.7499999999999996,5.000000000000001,0.006551362683438156,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00027499999999999996,1.0000000000000002e-06,2.7499999999999996,10.000000000000002,0.013102725366876311,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00027499999999999996,1.5000000000000002e-06,2.7499999999999996,15.000000000000002,0.019654088050314468,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00027499999999999996,2.0000000000000003e-06,2.7499999999999996,20.000000000000004,0.026205450733752623,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00027499999999999996,2.1250000000000004e-06,2.7499999999999996,21.250000000000004,0.027843291404612162,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00027499999999999996,2.2500000000000005e-06,2.7499999999999996,22.500000000000004,0.029481132075471702,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00027499999999999996,2.375e-06,2.7499999999999996,23.75,0.031118972746331235,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00027499999999999996,2.5e-06,2.7499999999999996,25.000000000000004,0.03275681341719078,
