state_id,state_label,mode_id,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,3e-06,1.25,30.0,0.0002896352683349493,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,0.0,1.5000000000000002,0.0,0.0,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,5.000000000000001e-07,1.5000000000000002,5.000000000000001,5.7977896445792805e-05,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,1.0000000000000002e-06,1.5000000000000002,10.000000000000002,0.00011595578602940444,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,1.5000000000000002e-06,1.5000000000000002,15.000000000000002,0.00017393366188865394,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,2.0000000000000003e-06,1.5000000000000002,20.000000000000004,0.0002319115171613605,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,2.1250000000000004e-06,1.5000000000000002,21.250000000000004,0.00024640597669067413,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,2.2500000000000005e-06,1.5000000000000002,22.500000000000004,0.000260900434397221,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,2.375e-06,1.5000000000000002,23.75,0.0002753948901737795,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,2.5e-06,1.5000000000000002,25.000000000000004,0.00028988934391312816,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,2.6250000000000003e-06,1.5000000000000002,26.250000000000004,0.0003043837955080453,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,2.75e-06,1.5000000000000002,27.5,0.0003188782448513095,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,2.875e-06,1.5000000000000002,28.75,0.00033337269183569915,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00015000000000000001,3e-06,1.5000000000000002,30.0,0.0003478671363539927,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,0.0,1.75,0.0,0.0,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,5.000000000000001e-07,1.75,5.000000000000001,6.77003634490066e-05,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,1.0000000000000002e-06,1.75,10.000000000000002,0.00013540071999917433,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,1.5000000000000002e-06,1.75,15.000000000000002,0.00020310106275166448,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,2.0000000000000003e-06,1.75,20.000000000000004,0.00027080138480763854,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,2.1250000000000004e-06,1.75,21.250000000000004,0.000287726461009858,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,2.2500000000000005e-06,1.75,22.500000000000004,0.0003046515353795735,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,2.375e-06,1.75,23.75,0.00032157660780899054,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,2.5e-06,1.75,25.000000000000004,0.00033850167819031505,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,2.6250000000000003e-06,1.75,26.250000000000004,0.0003554267464157526,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,2.75e-06,1.75,27.5,0.00037235181237750873,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,2.875e-06,1.75,28.75,0.00038927687596778933,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000175,3e-06,1.75,30.0,0.00040620193707879994,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,0.0,2.0,0.0,0.0,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,5.000000000000001e-07,2.0,5.000000000000001,7.744007754938268e-05,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,1.0000000000000002e-06,2.0,10.000000000000002,0.0001548801481629412,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,1.5000000000000002e-06,2.0,15.000000000000002,0.00023232020490485158,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,2.0000000000000003e-06,2.0,20.000000000000004,0.00030976024083929,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,2.1250000000000004e-06,2.0,21.250000000000004,0.0003291202454880097,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,2.2500000000000005e-06,2.0,22.500000000000004,0.00034848024829440123,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,2.375e-06,2.0,23.75,0.0003678402491500923,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,2.5e-06,2.0,25.000000000000004,0.0003872002479467108,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,2.6250000000000003e-06,2.0,26.250000000000004,0.0004065602445758843,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,2.75e-06,2.0,27.5,0.00042592023892924075,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,2.875e-06,2.0,28.75,0.00044528023089840786,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0002,3e-06,2.0,30.0,0.0004646402203750135,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.00022500000000000002,0.0,2.25,0.0,0.0,
