case_id,vin_fraction,vin_v,ngspice_vout_v,xyce_vout_v,absolute_vout_difference_v,ngspice_supply_current_a,xyce_supply_current_a,absolute_supply_current_difference_a
v200_t075_r0500,0.43,0.08600000000000001,0.09324219761550197,0.09324648359269029,4.28597718832302e-06,1.2826845983466695e-07,1.282695503289728e-07,1.0904943058592666e-12
v200_t075_r0500,0.44,0.08800000000000001,0.09218563991754995,0.09219020275160573,4.562834055782394e-06,1.3055531935841565e-07,1.3055552774298578e-07,2.083845701238355e-13
v200_t075_r0500,0.45,0.09000000000000001,0.09113872132325262,0.09114355495953555,4.83363628292488e-06,1.3284127371820297e-07,1.3284059521032392e-07,6.785078790471008e-13
v200_t075_r0500,0.46,0.09200000000000001,0.0901019852763973,0.09010708211749956,5.096841102253391e-06,1.3512452694423148e-07,1.3512296142138333e-07,1.5655228481457256e-12
v200_t075_r0500,0.47000000000000003,0.09400000000000001,0.08907595787073587,0.08908130881082113,5.350940085260825e-06,1.3740328833983956e-07,1.3740084043053444e-07,2.4479093051245715e-12
v200_t075_r0500,0.48,0.096,0.08806114480909913,0.08806673929383033,5.59448473119728e-06,1.3967578221478833e-07,1.396724613160308e-07,3.3208987575166336e-12
v200_t075_r0500,0.49,0.098,0.08705802851406896,0.08706385462520051,5.82611113154885e-06,1.4194025757293493e-07,1.419360777925222e-07,4.179780412739274e-12
v200_t075_r0500,0.5,0.1,0.08606706543969747,0.08607311000260495,6.044562907481232e-06,1.4419499759952846e-07,1.441899776237686e-07,5.019975759848154e-12
v200_t075_r0500,0.51,0.10200000000000001,0.08508868362935584,0.08509493234103738,6.248711681533514e-06,1.4643832879703545e-07,1.4643249168681728e-07,5.837110218174885e-12
v200_t075_r0500,0.52,0.10400000000000001,0.08412328055893521,0.08412971813338417,6.4375744489586495e-06,1.4866862962688585e-07,1.4866200254726398e-07,6.6270796218695066e-12
v200_t075_r0500,0.53,0.10600000000000001,0.08317122129756993,0.08317783162491775,6.610327347819633e-06,1.5088433852742634e-07,1.5087695241788137e-07,7.386109544976375e-12
v200_t075_r0500,0.54,0.10800000000000001,0.08223283701011735,0.0822396033256033,6.766315485948193e-06,1.5308396119508525e-07,1.5307585038927532e-07,8.110805809929403e-12
v200_t075_r0500,0.55,0.11000000000000001,0.08130842381715674,0.08131532887580825,6.905058651515694e-06,1.5526607703550156e-07,1.55257278840571e-07,8.798194930569493e-12
v200_t075_r0500,0.56,0.11200000000000002,0.08039824201962303,0.08040526827253013,7.026252907091357e-06,1.5742934471324426e-07,1.574198989595499e-07,9.445753694346704e-12
v200_t075_r0500,0.5700000000000001,0.11400000000000002,0.07950251568673254,0.07950964545495971,7.1297682271709295e-06,1.5957250675175495e-07,1.595624553242004e-07,1.0051427554555437e-11
v200_t075_r0500,0.58,0.11599999999999999,0.07862143259789711,0.0786286482403834,7.215642486291252e-06,1.6169439315834573e-07,1.6168377952038316e-07,1.0613637962569272e-11
v200_t075_r0500,0.59,0.118,0.07775514452215046,0.07776242859436555,7.284072215091308e-06,1.637939240715328e-07,1.6378279279235887e-07,1.1131279173944411e-11
v200_t075_r0500,0.6,0.12,0.07690376781242873,0.07691110321306688,7.335400638144862e-06,1.658701114489009e-07,1.6585850774348022e-07,1.1603705420688037e-11
v200_t075_r0500,0.61,0.122,0.07606738428701403,0.07607475439056968,7.370103555656704e-06,1.6792205983241783e-07,1.6791002912280522e-07,1.2030709612614846e-11
v200_t075_r0500,0.62,0.124,0.07524604236663443,0.07525343114028965,7.388773655220282e-06,1.6994896624416322e-07,1.699365537492392e-07,1.2412494924023885e-11
v200_t075_r0500,0.63,0.126,0.07443975843314021,0.07444715053697733,7.3921038371144165e-06,1.7195011927849782e-07,1.7193736963776388e-07,1.2749640733947877e-11
v200_t075_r0500,0.64,0.128,0.07364851837428935,0.0736558992443888,7.380870099452097e-06,1.7392489746664005e-07,1.739118544022277e-07,1.3043064412341211e-11
v200_t075_r0500,0.65,0.13,0.07287227927889077,0.0728796351933746,7.355914483836434e-06,1.7587276699646324e-07,1.7585947301605226e-07,1.329398041098263e-11
v200_t075_r0500,0.66,0.132,0.07211097124724128,0.07211828937575443,7.3181285131507234e-06,1.7779327887422605e-07,1.7777977501620305e-07,1.3503858023000942e-11
v200_t075_r0500,0.67,0.134,0.07136449928330152,0.07137176772078101,7.26843747948791e-06,1.7968606561615414e-07,1.7967239123712636e-07,1.367437902778659e-11
v200_t075_r0500,0.68,0.136,0.0706327452372208,0.07063995302308472,7.207785863924676e-06,1.8155083755665724e-07,1.8153703016037335e-07,1.38073962838919e-11
v200_t075_r0500,0.6900000000000001,0.138,0.06991556976948432,0.06992270689357645,7.137124092129743e-06,1.8338737885682446e-07,1.8337347396269025e-07,1.3904894134211262e-11
v200_t075_r0500,0.7000000000000001,0.14,0.06921281431095112,0.06921987170770966,7.057396758533563e-06,1.8519554329214116e-07,1.8518157434082667e-07,1.3968951314487787e-11
v200_t075_r0500,0.71,0.142,0.06852430299624333,0.0685312725286279,6.969532384562549e-06,1.8697524989244852e-07,1.8696124818558712e-07,1.4001706861401843e-11
v200_t075_r0500,0.72,0.144,0.06784984455119847,0.06785671898592442,6.874434725953615e-06,1.8872647850043422e-07,1.887124731710729e-07,1.4005329361304605e-11
v200_t075_r0500,0.73,0.146,0.0671892341183146,0.06719600709390446,6.772975589861008e-06,1.904492653076995e-07,1.9043528331798405e-07,1.3981989715461823e-11
v200_t075_r0500,0.74,0.148,0.06654225500720272,0.06654892099629527,6.665989092546898e-06,1.9214369842000972e-07,1.9212976458252897e-07,1.393383748075601e-11
v200_t075_r0500,0.75,0.15000000000000002,0.06590868035995665,0.06591523462721437,6.554267257721791e-06,1.9380991349592722e-07,1.937960505151967e-07,1.386298073052521e-11
v200_t075_r0500,0.76,0.15200000000000002,0.06528827472400962,0.0652947132808472,6.43855683757355e-06,1.9544808949585382e-07,1.954343180265575e-07,1.3771469296333767e-11
v200_t075_r0500,0.77,0.15400000000000003,0.06468079552743625,0.06468711508466342,6.3195572271718126e-06,1.9705844457172113e-07,1.9704478329053067e-07,1.3661281190457707e-11
v200_t075_r0500,0.78,0.15600000000000003,0.06408599445376832,0.06409219237310672,6.197919338396529e-06,1.9864123212126863e-07,1.9862769780930955e-07,1.3534311959077629e-11
v200_t075_r0500,0.79,0.15800000000000003,0.06350361871521733,0.06350969296051805,6.074245300718983e-06,2.0019673702511403e-07,2.001833446584177e-07,1.3392366696319736e-11
v200_t075_r0500,0.8,0.16000000000000003,0.06293341222474606,0.06293936131360361,5.94908885755141e-06,2.0172527207967983e-07,2.0171203492525582e-07,1.3237154424006936e-11
v200_t075_r0500,0.81,0.16200000000000003,0.06237511666871464,0.06238093962505364,5.822956338996654e-06,2.0322717463452182e-07,2.032141043499685e-07,1.307028455331106e-11
v200_t075_r0500,0.8200000000000001,0.16400000000000003,0.0618284724828668,0.061834168790963144,5.696308096346525e-06,2.0470280343867474e-07,2.0468991017354014e-07,1.2893265134597496e-11
v200_t075_r0500,0.8300000000000001,0.16600000000000004,0.06129321973524167,0.06129878929553989,5.569560298221421e-06,2.0615253569730194e-07,2.0613982819466736e-07,1.2707502634576124e-11
v200_t075_r0500,0.84,0.168,0.06076909892021387,0.060774542007210816,5.443086996945179e-06,2.0757676433712663e-07,2.0756425003414845e-07,1.2514302978178303e-11
v200_t075_r0500,0.85,0.17,0.06025585166831151,0.06026116889069825,5.317222386738707e-06,2.0897589547683592e-07,2.0896358060320602e-07,1.2314873629902117e-11
v200_t075_r0500,0.86,0.17200000000000001,0.05975322137675606,0.0597584136399414,5.19226318534266e-06,2.1035034609680002e-07,2.1033823577029964e-07,1.2110326500379458e-11
v200_t075_r0500,0.87,0.17400000000000002,0.05926095376583522,0.05926602223691647,5.068471081247361e-06,2.117005419010176e-07,2.1168864021952262e-07,1.1901681494994094e-11
v200_t075_r0500,0.88,0.17600000000000002,0.05877879736628079,0.0587837434414807,4.946075199907529e-06,2.1302691536311043e-07,2.1301522549256827e-07,1.1689870542158604e-11
v200_t075_r0500,0.89,0.17800000000000002,0.05830650394279747,0.058311329217345775,4.8252745483076676e-06,2.1432990394742023e-07,2.1431842820546432e-07,1.1475741955904636e-11
v200_t075_r0500,0.9,0.18000000000000002,0.05784382885879101,0.05784853509919888,4.706240407867379e-06,2.1560994849574901e-07,2.1559868843072925e-07,1.1260065019760518e-11
v200_t075_r0500,0.91,0.18200000000000002,0.057390531387194944,0.0573951205058456,4.589118650658031e-06,2.1686749176999243e-07,2.1685644823530864e-07,1.1043534683787179e-11
v200_t075_r0500,0.92,0.18400000000000002,0.05694637497209979,0.056950849004061714,4.47403196192353e-06,2.1810297714081563e-07,2.1809215036451918e-07,1.08267762964483e-11
v200_t075_r0500,0.93,0.18600000000000003,0.05651112744566943,0.05651548852762327,4.361081953833945e-06,2.1931684741256363e-07,2.1930623706226256e-07,1.0610350301063898e-11
v200_t075_r0500,0.9400000000000001,0.18800000000000003,0.05608456120458347,0.05608881155574686,4.250351163387345e-06,2.2050954377476356e-07,2.2049914901792272e-07,1.0394756840837295e-11
v200_t075_r0500,0.9500000000000001,0.19000000000000003,0.05566645334999027,0.0556705952549192,4.141904928929574e-06,2.2168150487084295e-07,2.2167132443060806e-07,1.0180440234894846e-11
v200_t075_r0500,0.96,0.192,0.055256585794694245,0.05526062158783577,4.0357931415241355e-06,2.2283316597501143e-07,2.228231981817266e-07,9.967793284839674e-12
v200_t075_r0500,0.97,0.194,0.054854745341037556,0.05485867739291159,3.932051874031006e-06,2.239649582686536e-07,2.2395520110725408e-07,9.757161399537422e-12
v200_t075_r0500,0.98,0.196,0.05446072373267938,0.054464554437566357,3.830704886978453e-06,2.250773082079883e-07,2.250677593614782e-07,9.548846510102536e-12
v200_t075_r0500,0.99,0.198,0.05407431768322301,0.05407804944823999,3.731765016980193e-06,2.2617063697520883e-07,2.2616129386443583e-07,9.343110772993964e-12
v200_t075_r0500,1.0,0.2,0.0536953288843995,0.05369896411984976,3.635235450258345e-06,2.2724536000577126e-07,2.2723621982571798e-07,9.140180053279331e-12
v200_t100_r0125,0.0,0.0,0.0912000246178676,0.09120002461603703,1.8305634785775737e-12,4.577182706594596e-08,4.577182706633474e-08,3.8878150534482343e-19
v200_t100_r0125,0.01,0.002,0.08943112275654994,0.08943299037056843,1.867614018491448e-06,4.69477349350511e-08,4.695308376198567e-08,5.34882693457344e-12
v200_t100_r0125,0.02,0.004,0.08766821028111939,0.08767110229935103,2.8920182316427567e-06,4.813941893747686e-08,4.814398185843728e-08,4.56292096041957e-12
v200_t100_r0125,0.03,0.006,0.08591256917231391,0.08591654613578578,3.976963471874484e-06,4.933913172239954e-08,4.9342843635693906e-08,3.711913294364466e-12
v200_t100_r0125,0.04,0.008,0.08416649114606557,0.08417158727627923,5.096130213655403e-06,5.054506824399011e-08,5.0547874204773553e-08,2.805960783441068e-12
v200_t100_r0125,0.05,0.010000000000000002,0.08243231196221387,0.0824385517277965,6.2397655826301746e-06,5.175532185189612e-08,5.175717355868409e-08,1.851706787966191e-12
v200_t100_r0125,0.06,0.012,0.08071240744804005,0.08071980359374012,7.396145700069856e-06,5.296789453625616e-08,5.296875215369414e-08,8.576174379752272e-13
v200_t100_r0125,0.07,0.014000000000000002,0.0790091672944865,0.07901771950247256,8.552207986067817e-06,5.418071613201937e-08,5.418054987653156e-08,1.6625548781485204e-13
v200_t100_r0125,0.08,0.016,0.07732496670283003,0.07733466060266113,9.69389983110358e-06,5.539166654520302e-08,5.5390458053326364e-08,1.208491876652711e-12
v200_t100_r0125,0.09,0.018,0.07566213632624859,0.07567294295232803,1.0806626079440385e-05,5.659860057374607e-08,5.659634395426844e-08,2.2566194776298477e-12
v200_t100_r0125,0.1,0.020000000000000004,0.07402293153049665,0.07403480729360301,1.187576310636429e-05,5.779937457568164e-08,5.7796077062958475e-08,3.2975127231667243e-12
v200_t100_r0125,0.11,0.022000000000000002,0.07240950210547178,0.07242238931218538,1.288720671359378e-05,5.899187408247043e-08,5.8987556231215215e-08,4.317851255217606e-12
v200_t100_r0125,0.12,0.024,0.07082386359863162,0.07083769151364162,1.3827915010006242e-05,6.01740413539787e-08,6.016873674638965e-08,5.304607589051445e-12
v200_t100_r0125,0.13,0.026000000000000002,0.06926787139383561,0.06928255779977477,1.4686405939157154e-05,6.134390184062262e-08,6.133765631163942e-08,6.24552898320167e-12
v200_t100_r0125,0.14,0.028000000000000004,0.06774319852630853,0.06775865169876308,1.5453172454549247e-05,6.249958856362839e-08,6.249245898533671e-08,7.129578291680073e-12
v200_t100_r0125,0.15,0.03,0.06625131801750421,0.06626743900368844,1.612098618422597e-05,6.363936354300047e-08,6.363141624049384e-08,7.947302506635733e-12
v200_t100_r0125,0.16,0.032,0.06479349025321894,0.06481017532481242,1.6685071593483536e-05,6.47616355825722e-08,6.475294447729765e-08,8.691105274549681e-12
v200_t100_r0125,0.17,0.034,0.06337075564079851,0.06338789878624039,1.7143145441878005e-05,6.58649739433223e-08,6.585561853365475e-08,9.35540966755206e-12
v200_t100_r0125,0.18,0.036,0.06198393249494905,0.062001427823764874,1.749532881582111e-05,6.694811767695012e-08,6.693818096860022e-08,9.936708349901334e-12
v200_t100_r0125,0.19,0.038000000000000006,0.06063361984237076,0.06065136379188991,1.7743949519144486e-05,6.800998062812794e-08,6.79995471196985e-08,1.0433508429442569e-11
v200_t100_r0125,0.2,0.04000000000000001,0.05932020462334086,0.05933809788326615,1.789325992528762e-05,6.904965232543615e-08,6.903880613900271e-08,1.0846186433443703e-11
v200_t100_r0125,0.21,0.042,0.05804387261587272,0.05806182171491577,1.794909904305475e-05,7.006639515263615e-08,7.005521837841146e-08,1.1176774224684193e-11
v200_t100_r0125,0.22,0.044000000000000004,0.056804622319379175,0.056822540847029195,1.791852765001961e-05,7.105963831505486e-08,7.104820961600936e-08,1.1428699045495022e-11
v200_t100_r0125,0.23,0.046000000000000006,0.05560228100674753,0.05562009046930667,1.78094625591374e-05,7.202896918833976e-08,7.201736268782599e-08,1.1606500513767509e-11
v200_t100_r0125,0.24,0.048,0.05443652217779019,0.05445415250911834,1.7630331328150062e-05,7.297412266205503e-08,7.296240711715066e-08,1.171554490436711e-11
v200_t100_r0125,0.25,0.05,0.05330688371127861,0.05332427347426597,1.738976298736039e-05,7.389496907577392e-08,7.388320732258093e-08,1.1761753192992963e-11
v200_t100_r0125,0.26,0.052000000000000005,0.052212786104179496,0.05222988242870084,1.709632452134152e-05,7.479150129986856e-08,7.477974994499554e-08,1.175135487302656e-11
v200_t100_r0125,0.27,0.054000000000000006,0.0511535502928644,0.05117030860041392,1.6758307549519236e-05,7.566382144704876e-08,7.565213077193014e-08,1.1690675118624934e-11
v200_t100_r0125,0.28,0.05600000000000001,0.05012841466132421,0.050144798226637706,1.638356531349916e-05,7.651212762314001e-08,7.650054166423316e-08,1.158595890685244e-11
v200_t100_r0125,0.29,0.057999999999999996,0.04913655094754427,0.04915253034440175,1.5979396857476735e-05,7.733670104445963e-08,7.732525781196478e-08,1.1443232494852238e-11
v200_t100_r0125,0.3,0.06,0.0481770788554789,0.04819263132865784,1.5552473178935544e-05,7.813789377047236e-08,7.8126625570208e-08,1.1268200264362321e-11
v200_t100_r0125,0.31,0.062,0.04724907926313682,0.04726418806212212,1.510879898530132e-05,7.891611722836088e-08,7.890505105498676e-08,1.106617337411867e-11
v200_t100_r0125,0.32,0.064,0.0463516059857129,0.04636625968905036,1.4653703337461077e-05,7.967183164322563e-08,7.966098961743873e-08,1.0842025786907422e-11
v200_t100_r0125,0.33,0.066,0.045483696106511345,0.045497887959174824,1.4191852663478222e-05,8.040553643495237e-08,8.03949362620253e-08,1.0600172927074217e-11
v200_t100_r0125,0.34,0.068,0.04464437892861841,0.044658106208829235,1.3727280210824866e-05,8.111776160044422e-08,8.110741703212873e-08,1.0344568315487293e-11
v200_t100_r0125,0.35000000000000003,0.07,0.043832683628520185,0.0438459470553067,1.326342678651532e-05,8.180906006728047e-08,8.179898135338745e-08,1.0078713893016233e-11
v200_t100_r0125,0.36,0.072,0.04304764571101319,0.04306044889951885,1.28031885056612e-05,8.248000098088985e-08,8.247019530062896e-08,9.80568026088716e-12
v200_t100_r0125,0.37,0.074,0.042288312374748546,0.042300661342867245,1.2348968118698622e-05,8.313116387074942e-08,8.312163573710139e-08,9.52813364802802e-12
v200_t100_r0125,0.38,0.07600000000000001,0.04155374690140473,0.041565649628690304,1.1902727285573178e-05,8.376313363063591e-08,8.375388526363375e-08,9.24836700215407e-12
v200_t100_r0125,0.39,0.07800000000000001,0.040843032180410875,0.04085449821826167,1.1466037850793587e-05,8.437649624232027e-08,8.436752790916816e-08,8.968333152113613e-12
v200_t100_r0125,0.4,0.08000000000000002,0.040155273476717816,0.04016631360747764,1.1040130759823463e-05,8.497183517017718e-08,8.496314549170362e-08,8.68967847355659e-12
v200_t100_r0125,0.41000000000000003,0.08200000000000002,0.03948960054245754,0.03950022648418733,1.0625941729791588e-05,8.55497283550188e-08,8.554131457910621e-08,8.41377591259191e-12
v200_t100_r0125,0.42,0.084,0.03884516916533402,0.03885539331848899,1.0224153154964055e-05,8.611074573823817e-08,8.610260398167699e-08,8.141756561177257e-12
v200_t100_r0125,0.43,0.08600000000000001,0.03822116223792319,0.03823099746993849,9.83523201529557e-06,8.665544725142143e-08,8.664757271215931e-08,7.87453926211173e-12
v200_t100_r0125,0.44,0.08800000000000001,0.03761679042323612,0.037626249886992,9.459463755884245e-06,8.718438121143921e-08,8.717676835350929e-08,7.612857929924744e-12
v200_t100_r0125,0.45,0.09000000000000001,0.0370312924832618,0.037040389465517375,9.096982255575592e-06,8.769808306627503e-08,8.769072577983077e-08,7.35728644426114e-12
v200_t100_r0125,0.46,0.09200000000000001,0.03646393532899829,0.03647268312509467,8.747796096379712e-06,8.819707444219979e-08,8.818996618111182e-08,7.108261087969249e-12
v200_t100_r0125,0.47000000000000003,0.09400000000000001,0.035914013842851714,0.035922425654257455,8.411811405741043e-06,8.868186244815918e-08,8.867499634756894e-08,6.8661005902429934e-12
v200_t100_r0125,0.48,0.096,0.03538085051730937,0.03538893936888086,8.088851571490252e-06,8.915293919825908e-08,8.914630817437054e-08,6.631023888545455e-12
v200_t100_r0125,0.49,0.098,0.034863794947506924,0.0348715736216516,7.778674144677533e-06,8.961078151793294e-08,8.9604378352169e-08,6.403165763937107e-12
v200_t100_r0125,0.5,0.1,0.034362223209710996,0.03436970419494682,7.480985235820692e-06,9.005585080370071e-08,9.004966821318152e-08,6.1825905191888366e-12
v200_t100_r0125,0.51,0.10200000000000001,0.033875537152795406,0.03388273260449693,7.195451701524913e-06,9.04885930103583e-08,9.048262370647824e-08,5.96930388005808e-12
v200_t100_r0125,0.52,0.10400000000000001,0.03340316362546469,0.033410085336859484,6.9217113947972475e-06,9.090943874297594e-08,9.09036754796766e-08,5.7632632993387415e-12
v200_t100_r0125,0.53,0.10600000000000001,0.032944553658217114,0.03295121303995065,6.65938173353281e-06,9.131880343423307e-08,9.131323904739769e-08,5.564386835381142e-12
v200_t100_r0125,0.54,0.10800000000000001,0.03249918161579575,0.032505589682610116,6.408066814365954e-06,9.171708759041009e-08,9.171171502964118e-08,5.372560768903445e-12
v200_t100_r0125,0.55,0.11000000000000001,0.032066544333087,0.03207271169636417,6.167363277173599e-06,9.210467709181014e-08,9.209948944569935e-08,5.187646110785497e-12
v200_t100_r0125,0.56,0.11200000000000002,0.03164616024504574,0.031652097110146105,5.936865100364397e-06,9.248194353552984e-08,9.247693405139349e-08,5.009484136357108e-12
v200_t100_r0125,0.5700000000000001,0.11400000000000002,0.03123756851920252,0.031243284686689077,5.716167486555235e-06,9.284924461036629e-08,9.284440670929303e-08,4.8379010732622006e-12
v200_t100_r0125,0.58,0.11599999999999999,0.030840328197595735,0.030845833067573873,5.504869978138066e-06,9.320692449526638e-08,9.320225178321125e-08,4.672712055130667e-12
v200_t100_r0125,0.59,0.118,0.030454017353530073,0.03045931993245174,5.3025789216662456e-06,9.355531427412168e-08,9.355080054968365e-08,4.513724438030001e-12
v200_t100_r0125,0.6,0.12,0.030078232267352633,0.0300833411767396,5.108909386968702e-06,9.389473236091518e-08,9.389037162034413e-08,4.360740571057124e-12
v200_t100_r0125,0.61,0.122,0.029712586624430243,0.029717510111059456,4.9234866292130475e-06,9.422548493025593e-08,9.422127137015981e-08,4.213560096112252e-12
v200_t100_r0125,0.62,0.124,0.02935671073767193,0.0293614566848429,4.745947170967102e-06,9.454786634921936e-08,9.454379436737513e-08,4.071981844233605e-12
v200_t100_r0125,0.63,0.126,0.02901025079624939,0.02901482673581947,4.575939570077708e-06,9.486215960716248e-08,9.485822380177275e-08,3.9358053897308146e-12
v200_t100_r0125,0.64,0.128,0.02867286814159867,0.028677281266526657,4.413124927986345e-06,9.51686367408189e-08,9.516483190850836e-08,3.80483231054348e-12
v200_t100_r0125,0.65,0.13,0.02834423857132242,0.028348495748508337,4.257177185915811e-06,9.546755925252115e-08,9.546388038532123e-08,3.678867199916144e-12
v200_t100_r0125,0.66,0.132,0.02802405167123505,0.02802815945448465,4.107783249600316e-06,9.575917851985377e-08,9.57556208013842e-08,3.5577184695708136e-12
v200_t100_r0125,0.67,0.134,0.02771201017549282,0.027715974818466722,3.9646429739019495e-06,9.604373619542193e-08,9.604029499644882e-08,3.4411989731099777e-12
v200_t100_r0125,0.68,0.136,0.02740782935450753,0.02741165682354573,3.827469038202025e-06,9.632146459574683e-08,9.631813546926418e-08,3.3291264826446905e-12
v200_t100_r0125,0.6900000000000001,0.138,0.02711123643015827,0.027114932416891425,3.6959867331549934e-06,9.659258707856376e-08,9.658936575452552e-08,3.2213240382353686e-12
v200_t100_r0125,0.7000000000000001,0.14,0.02682197001766612,0.026825539951347035,3.56993368091571e-06,9.685731840802671e-08,9.685420078783139e-08,3.117620195318055e-12
v200_t100_r0125,0.71,0.142,0.026539779593390243,0.026543228652893127,3.4490595028843773e-06,9.711586510750458e-08,9.711284725832155e-08,3.0178491830334065e-12
v200_t100_r0125,0.72,0.144,0.026264424987721816,0.026267758113172605,3.3331254507898422e-06,9.73684257998108e-08,9.73655039488173e-08,2.9218509935092594e-12
v200_t100_r0125,0.73,0.146,0.02599567590219656,0.025998897806206584,3.221904010024257e-06,9.761519153483059e-08,9.761236206342027e-08,2.8294714103156435e-12
v200_t100_r0125,0.74,0.148,0.02573331144991114,0.02573642662839653,3.115178485387643e-06,9.785634610461108e-08,9.785360554262117e-08,2.7405619899094658e-12
v200_t100_r0125,0.75,0.15000000000000002,0.025477119718306792,0.025480132460883577,3.012742576784938e-06,9.809206634606446e-08,9.808941136606007e-08,2.6549800043936127e-12
v200_t100_r0125,0.76,0.15200000000000002,0.02522689735337802,0.025229811753328394,2.9143999503745965e-06,9.832252243149407e-08,9.831994984314165e-08,2.5725883524196716e-12
v200_t100_r0125,0.77,0.15400000000000003,0.02498244916436592,0.024985269128176255,2.8199638103347524e-06,9.854787814720941e-08,9.854538489176266e-08,2.493255446757542e-12
v200_t100_r0125,0.78,0.15600000000000003,0.02474358774800755,0.02474631700448203,2.729256474480468e-06,9.876829116053147e-08,9.876587430544989e-08,2.416855081575961e-12
v200_t100_r0125,0.79,0.15800000000000003,0.02451013313142972,0.024512775240387696,2.6421089579752033e-06,9.898391327552007e-08,9.898157000923318e-08,2.343266286885184e-12
v200_t100_r0125,0.8,0.16000000000000003,0.024281912432798942,0.02428447079336444,2.558360565497325e-06,9.919489067777662e-08,9.919261830460637e-08,2.272373170247705e-12
v200_t100_r0125,0.81,0.16200000000000003,0.02405875953886391,0.024061237397360023,2.4778584961117345e-06,9.94013641686895e-08,9.939916010393581e-08,2.204064753684707e-12
v200_t100_r0125,0.8200000000000001,0.16400000000000003,0.0238405147985575,0.02384291525601696,2.400457459458827e-06,9.960346938949704e-08,9.96013311546936e-08,2.138234803435676e-12
v200_t100_r0125,0.8300000000000001,0.16600000000000004,0.02362702473185384,0.02362935075116038,2.3260193065394175e-06,9.980133703554889e-08,9.979926225388959e-08,2.074781659294497e-12
v200_t100_r0125,0.84,0.168,0.02341814175310943,0.023420396165783067,2.2544126736384618e-06,9.999509306114521e-08,9.99930794530841e-08,2.013608061113283e-12
v200_t100_r0125,0.85,0.17,0.02321372390814796,0.02321590942078982,2.1855126418578175e-06,1.0018485887533169e-07,1.0018290425435347e-07,1.954620978217881e-12
v200_t100_r0125,0.86,0.17200000000000001,0.02301363462438294,0.02301575382479288,2.1192004099404582e-06,1.0037075152902238e-07,1.003688537975839e-07,1.8977314384792694e-12
v200_t100_r0125,0.87,0.17400000000000002,0.02281774247330203,0.02281979783628474,2.0553629827071984e-06,1.0055288389381589e-07,1.0055104103945374e-07,1.8428543621495174e-12
v200_t100_r0125,0.88,0.17600000000000002,0.02262592094467129,0.022627914837544734,1.993892873444064e-06,1.0073136483286139e-07,1.0072957492446346e-07,1.7899083979212045e-12
v200_t100_r0125,0.89,0.17800000000000002,0.02243804823184688,0.022439982919666913,1.934687820032144e-06,1.0090629936412198e-07,1.0090456054835836e-07,1.7388157636190522e-12
v200_t100_r0125,0.9,0.18000000000000002,0.02225400702761281,0.02225588467812861,1.8776505157983014e-06,1.0107778881637169e-07,1.0107609931428048e-07,1.6895020912061294e-12
v200_t100_r0125,0.91,0.18200000000000002,0.02207368432999354,0.02207550701834614,1.822688352599161e-06,1.0124593097825179e-07,1.0124428908197494e-07,1.641896276845786e-12
v200_t100_r0125,0.92,0.18400000000000002,0.02189697125751597,0.02189874097069375,1.7697131777794084e-06,1.0141082024070079e-07,1.0140922431036429e-07,1.5959303364957703e-12
v200_t100_r0125,0.93,0.18600000000000003,0.02172376287342654,0.021725481514489685,1.718641063144788e-06,1.0157254773305879e-07,1.0157099619379368e-07,1.5515392651154708e-12
v200_t100_r0125,0.9400000000000001,0.18800000000000003,0.02155395801839115,0.021555627410477,1.6693920858491806e-06,1.0173120145313969e-07,1.0172969279223675e-07,1.5086609029405906e-12
v200_t100_r0125,0.9500000000000001,0.19000000000000003,0.02138745915123429,0.021389081041355146,1.6218901208557568e-06,1.0188686639154718e-07,1.0188539915574107e-07,1.4672358061120987e-12
v200_t100_r0125,0.96,0.192,0.02122417219729463,0.02122574825993889,1.5760626442574976e-06,1.0203962465050308e-07,1.0203819744338079e-07,1.427207122294736e-12
v200_t100_r0125,0.97,0.194,0.02106400640399913,0.021065538244546426,1.5318405472974916e-06,1.0218955555744329e-07,1.0218816703697083e-07,1.3885204724629798e-12
v200_t100_r0125,0.98,0.196,0.020906874203278532,0.02090836336123846,1.4891579599267402e-06,1.0233673577362608e-07,1.0233538464978925e-07,1.3511238368295283e-12
v200_t100_r0125,0.99,0.198,0.02075269108046746,0.02075413903255163,1.44795208417009e-06,1.0248123939798528e-07,1.0247992443053961e-07,1.3149674456706947e-12
v200_t100_r0125,1.0,0.2,0.020601375449351998,0.02060278361238832,1.4081630363219078e-06,1.0262313806645309e-07,1.0262185806277637e-07,1.2800036767163068e-12
v200_t100_r0250,0.0,0.0,0.1297109407704714,0.1297109407485477,2.1923712845151044e-11,4.682515665917124e-08,4.682515665999974e-08,8.285041015331125e-19
v200_t100_r0250,0.01,0.002,0.1283875074733149,0.12838227332598778,5.234147327115579e-06,4.813230357256064e-08,4.814562613240787e-08,1.3322559847232087e-11
v200_t100_r0250,0.02,0.004,0.1270483523561361,0.1270433414582326,5.010897903501288e-06,4.947943201364098e-08,4.949276913401315e-08,1.3337120372169516e-11
v200_t100_r0250,0.03,0.006,0.1256993157477649,0.12569446611132387,4.849636441039973e-06,5.085326260515015e-08,5.086660032052921e-08,1.3337715379059376e-11
v200_t100_r0250,0.04,0.008,0.124340666907886,0.12433599103516312,4.675872722889607e-06,5.225377665881751e-08,5.226709422738845e-08,1.3317568570938623e-11
