region,x_um,y_um,potential_v,mesh_level,top_gate_v,bottom_gate_v
channel,3.0,0.033,0.419811320754717,fine,1.0,0.0
channel,3.0,0.036,0.44654088050314467,fine,1.0,0.0
channel,3.0,0.039,0.4732704402515724,fine,1.0,0.0
channel,3.0,0.041999999999999996,0.5,fine,1.0,0.0
channel,3.0,0.045,0.5267295597484277,fine,1.0,0.0
channel,3.0,0.048,0.5534591194968554,fine,1.0,0.0
channel,3.0,0.051000000000000004,0.5801886792452831,fine,1.0,0.0
channel,3.0,0.054,0.6069182389937108,fine,1.0,0.0
channel,3.25,0.03,0.3930817610062894,fine,1.0,0.0
channel,3.25,0.033,0.41981132075471705,fine,1.0,0.0
channel,3.25,0.036,0.4465408805031447,fine,1.0,0.0
channel,3.25,0.039,0.4732704402515724,fine,1.0,0.0
channel,3.25,0.041999999999999996,0.5,fine,1.0,0.0
channel,3.25,0.045,0.5267295597484277,fine,1.0,0.0
channel,3.25,0.048,0.5534591194968554,fine,1.0,0.0
channel,3.25,0.051000000000000004,0.5801886792452832,fine,1.0,0.0
channel,3.25,0.054,0.6069182389937108,fine,1.0,0.0
channel,3.5,0.03,0.39308176100628933,fine,1.0,0.0
channel,3.5,0.033,0.419811320754717,fine,1.0,0.0
channel,3.5,0.036,0.44654088050314467,fine,1.0,0.0
channel,3.5,0.039,0.47327044025157233,fine,1.0,0.0
channel,3.5,0.041999999999999996,0.5,fine,1.0,0.0
channel,3.5,0.045,0.5267295597484277,fine,1.0,0.0
channel,3.5,0.048,0.5534591194968554,fine,1.0,0.0
channel,3.5,0.051000000000000004,0.5801886792452831,fine,1.0,0.0
channel,3.5,0.054,0.6069182389937108,fine,1.0,0.0
channel,3.75,0.03,0.39308176100628933,fine,1.0,0.0
channel,3.75,0.033,0.41981132075471705,fine,1.0,0.0
channel,3.75,0.036,0.44654088050314467,fine,1.0,0.0
channel,3.75,0.039,0.4732704402515724,fine,1.0,0.0
channel,3.75,0.041999999999999996,0.5,fine,1.0,0.0
channel,3.75,0.045,0.5267295597484277,fine,1.0,0.0
channel,3.75,0.048,0.5534591194968554,fine,1.0,0.0
channel,3.75,0.051000000000000004,0.5801886792452832,fine,1.0,0.0
channel,3.75,0.054,0.6069182389937108,fine,1.0,0.0
channel,4.0,0.03,0.39308176100628933,fine,1.0,0.0
channel,4.0,0.033,0.419811320754717,fine,1.0,0.0
channel,4.0,0.036,0.44654088050314467,fine,1.0,0.0
channel,4.0,0.039,0.47327044025157233,fine,1.0,0.0
channel,4.0,0.041999999999999996,0.5,fine,1.0,0.0
channel,4.0,0.045,0.5267295597484277,fine,1.0,0.0
channel,4.0,0.048,0.5534591194968553,fine,1.0,0.0
channel,4.0,0.051000000000000004,0.5801886792452831,fine,1.0,0.0
channel,4.0,0.054,0.6069182389937108,fine,1.0,0.0
channel,4.25,0.03,0.3930817610062894,fine,1.0,0.0
channel,4.25,0.033,0.41981132075471705,fine,1.0,0.0
channel,4.25,0.036,0.4465408805031447,fine,1.0,0.0
channel,4.25,0.039,0.47327044025157244,fine,1.0,0.0
channel,4.25,0.041999999999999996,0.5,fine,1.0,0.0
channel,4.25,0.045,0.5267295597484277,fine,1.0,0.0
channel,4.25,0.048,0.5534591194968554,fine,1.0,0.0
channel,4.25,0.051000000000000004,0.5801886792452832,fine,1.0,0.0
channel,4.25,0.054,0.6069182389937108,fine,1.0,0.0
channel,4.5,0.03,0.3930817610062894,fine,1.0,0.0
channel,4.5,0.033,0.41981132075471705,fine,1.0,0.0
channel,4.5,0.036,0.4465408805031447,fine,1.0,0.0
channel,4.5,0.039,0.4732704402515724,fine,1.0,0.0
channel,4.5,0.041999999999999996,0.5,fine,1.0,0.0
channel,4.5,0.045,0.5267295597484277,fine,1.0,0.0
channel,4.5,0.048,0.5534591194968554,fine,1.0,0.0
channel,4.5,0.051000000000000004,0.5801886792452832,fine,1.0,0.0
channel,4.5,0.054,0.6069182389937108,fine,1.0,0.0
channel,4.75,0.03,0.39308176100628933,fine,1.0,0.0
channel,4.75,0.033,0.419811320754717,fine,1.0,0.0
channel,4.75,0.036,0.44654088050314467,fine,1.0,0.0
channel,4.75,0.039,0.47327044025157233,fine,1.0,0.0
channel,4.75,0.041999999999999996,0.5,fine,1.0,0.0
channel,4.75,0.045,0.5267295597484277,fine,1.0,0.0
channel,4.75,0.048,0.5534591194968553,fine,1.0,0.0
channel,4.75,0.051000000000000004,0.5801886792452831,fine,1.0,0.0
channel,4.75,0.054,0.6069182389937107,fine,1.0,0.0
channel,5.0,0.03,0.3930817610062894,fine,1.0,0.0
channel,5.0,0.033,0.41981132075471705,fine,1.0,0.0
channel,5.0,0.036,0.4465408805031447,fine,1.0,0.0
channel,5.0,0.039,0.47327044025157244,fine,1.0,0.0
channel,5.0,0.041999999999999996,0.5,fine,1.0,0.0
channel,5.0,0.045,0.5267295597484277,fine,1.0,0.0
channel,5.0,0.048,0.5534591194968554,fine,1.0,0.0
channel,5.0,0.051000000000000004,0.5801886792452832,fine,1.0,0.0
channel,5.0,0.054,0.6069182389937108,fine,1.0,0.0
channel,5.25,0.03,0.39308176100628933,fine,1.0,0.0
channel,5.25,0.033,0.419811320754717,fine,1.0,0.0
channel,5.25,0.036,0.44654088050314467,fine,1.0,0.0
channel,5.25,0.039,0.47327044025157233,fine,1.0,0.0
channel,5.25,0.041999999999999996,0.5,fine,1.0,0.0
channel,5.25,0.045,0.5267295597484277,fine,1.0,0.0
channel,5.25,0.048,0.5534591194968553,fine,1.0,0.0
channel,5.25,0.051000000000000004,0.5801886792452831,fine,1.0,0.0
channel,5.25,0.054,0.6069182389937108,fine,1.0,0.0
channel,5.5,0.03,0.39308176100628933,fine,1.0,0.0
channel,5.5,0.033,0.41981132075471705,fine,1.0,0.0
channel,5.5,0.036,0.44654088050314467,fine,1.0,0.0
channel,5.5,0.039,0.4732704402515724,fine,1.0,0.0
channel,5.5,0.041999999999999996,0.5,fine,1.0,0.0
channel,5.5,0.045,0.5267295597484277,fine,1.0,0.0
channel,5.5,0.048,0.5534591194968554,fine,1.0,0.0
channel,5.5,0.051000000000000004,0.5801886792452832,fine,1.0,0.0
channel,5.5,0.054,0.6069182389937108,fine,1.0,0.0
channel,5.75,0.03,0.39308176100628933,fine,1.0,0.0
channel,5.75,0.033,0.41981132075471705,fine,1.0,0.0
channel,5.75,0.036,0.44654088050314467,fine,1.0,0.0
channel,5.75,0.039,0.4732704402515724,fine,1.0,0.0
channel,5.75,0.041999999999999996,0.5,fine,1.0,0.0
channel,5.75,0.045,0.5267295597484277,fine,1.0,0.0
channel,5.75,0.048,0.5534591194968554,fine,1.0,0.0
channel,5.75,0.051000000000000004,0.5801886792452831,fine,1.0,0.0
channel,5.75,0.054,0.6069182389937108,fine,1.0,0.0
channel,6.0,0.03,0.39308176100628933,fine,1.0,0.0
channel,6.0,0.033,0.41981132075471705,fine,1.0,0.0
channel,6.0,0.036,0.44654088050314467,fine,1.0,0.0
channel,6.0,0.039,0.4732704402515724,fine,1.0,0.0
channel,6.0,0.041999999999999996,0.5,fine,1.0,0.0
channel,6.0,0.045,0.5267295597484277,fine,1.0,0.0
channel,6.0,0.048,0.5534591194968554,fine,1.0,0.0
channel,6.0,0.051000000000000004,0.5801886792452831,fine,1.0,0.0
channel,6.0,0.054,0.6069182389937108,fine,1.0,0.0
channel,6.25,0.03,0.39308176100628933,fine,1.0,0.0
channel,6.25,0.033,0.419811320754717,fine,1.0,0.0
channel,6.25,0.036,0.44654088050314467,fine,1.0,0.0
channel,6.25,0.039,0.47327044025157233,fine,1.0,0.0
channel,6.25,0.041999999999999996,0.5,fine,1.0,0.0
channel,6.25,0.045,0.5267295597484277,fine,1.0,0.0
channel,6.25,0.048,0.5534591194968553,fine,1.0,0.0
channel,6.25,0.051000000000000004,0.5801886792452831,fine,1.0,0.0
channel,6.25,0.054,0.6069182389937107,fine,1.0,0.0
channel,6.5,0.03,0.3930817610062894,fine,1.0,0.0
channel,6.5,0.033,0.4198113207547171,fine,1.0,0.0
channel,6.5,0.036,0.4465408805031447,fine,1.0,0.0
channel,6.5,0.039,0.47327044025157244,fine,1.0,0.0
channel,6.5,0.041999999999999996,0.5000000000000001,fine,1.0,0.0
channel,6.5,0.045,0.5267295597484277,fine,1.0,0.0
channel,6.5,0.048,0.5534591194968554,fine,1.0,0.0
channel,6.5,0.051000000000000004,0.5801886792452832,fine,1.0,0.0
channel,6.5,0.054,0.6069182389937108,fine,1.0,0.0
channel,6.75,0.03,0.39308176100628933,fine,1.0,0.0
channel,6.75,0.033,0.41981132075471705,fine,1.0,0.0
channel,6.75,0.036,0.44654088050314467,fine,1.0,0.0
channel,6.75,0.039,0.4732704402515724,fine,1.0,0.0
channel,6.75,0.041999999999999996,0.5,fine,1.0,0.0
channel,6.75,0.045,0.5267295597484277,fine,1.0,0.0
channel,6.75,0.048,0.5534591194968554,fine,1.0,0.0
channel,6.75,0.051000000000000004,0.5801886792452831,fine,1.0,0.0
channel,6.75,0.054,0.6069182389937108,fine,1.0,0.0
channel,7.0,0.03,0.39308176100628933,fine,1.0,0.0
channel,7.0,0.033,0.41981132075471705,fine,1.0,0.0
channel,7.0,0.036,0.44654088050314467,fine,1.0,0.0
channel,7.0,0.039,0.4732704402515724,fine,1.0,0.0
channel,7.0,0.041999999999999996,0.5,fine,1.0,0.0
channel,7.0,0.045,0.5267295597484277,fine,1.0,0.0
channel,7.0,0.048,0.5534591194968554,fine,1.0,0.0
channel,7.0,0.051000000000000004,0.5801886792452832,fine,1.0,0.0
channel,7.0,0.054,0.6069182389937108,fine,1.0,0.0
channel,7.25,0.03,0.39308176100628933,fine,1.0,0.0
channel,7.25,0.033,0.41981132075471705,fine,1.0,0.0
channel,7.25,0.036,0.44654088050314467,fine,1.0,0.0
channel,7.25,0.039,0.4732704402515724,fine,1.0,0.0
channel,7.25,0.041999999999999996,0.5,fine,1.0,0.0
channel,7.25,0.045,0.5267295597484277,fine,1.0,0.0
channel,7.25,0.048,0.5534591194968554,fine,1.0,0.0
channel,7.25,0.051000000000000004,0.5801886792452832,fine,1.0,0.0
channel,7.25,0.054,0.6069182389937108,fine,1.0,0.0
channel,7.5,0.03,0.39308176100628933,fine,1.0,0.0
channel,7.5,0.033,0.41981132075471705,fine,1.0,0.0
channel,7.5,0.036,0.44654088050314467,fine,1.0,0.0
channel,7.5,0.039,0.4732704402515724,fine,1.0,0.0
channel,7.5,0.041999999999999996,0.5,fine,1.0,0.0
channel,7.5,0.045,0.5267295597484277,fine,1.0,0.0
channel,7.5,0.048,0.5534591194968554,fine,1.0,0.0
channel,7.5,0.051000000000000004,0.5801886792452832,fine,1.0,0.0
channel,7.5,0.054,0.6069182389937108,fine,1.0,0.0
channel,7.75,0.03,0.39308176100628933,fine,1.0,0.0
channel,7.75,0.033,0.41981132075471705,fine,1.0,0.0
channel,7.75,0.036,0.44654088050314467,fine,1.0,0.0
channel,7.75,0.039,0.4732704402515724,fine,1.0,0.0
channel,7.75,0.041999999999999996,0.5,fine,1.0,0.0
channel,7.75,0.045,0.5267295597484277,fine,1.0,0.0
channel,7.75,0.048,0.5534591194968554,fine,1.0,0.0
channel,7.75,0.051000000000000004,0.5801886792452832,fine,1.0,0.0
channel,7.75,0.054,0.6069182389937108,fine,1.0,0.0
channel,8.0,0.03,0.39308176100628905,fine,1.0,0.0
channel,8.0,0.033,0.4198113207547167,fine,1.0,0.0
channel,8.0,0.036,0.44654088050314433,fine,1.0,0.0
channel,8.0,0.039,0.47327044025157206,fine,1.0,0.0
channel,8.0,0.041999999999999996,0.49999999999999967,fine,1.0,0.0
channel,8.0,0.045,0.5267295597484274,fine,1.0,0.0
channel,8.0,0.048,0.5534591194968551,fine,1.0,0.0
channel,8.0,0.051000000000000004,0.5801886792452828,fine,1.0,0.0
channel,8.0,0.054,0.6069182389937104,fine,1.0,0.0
channel,8.25,0.03,0.3930817610062669,fine,1.0,0.0
channel,8.25,0.033,0.4198113207546938,fine,1.0,0.0
channel,8.25,0.036,0.4465408805031208,fine,1.0,0.0
channel,8.25,0.039,0.47327044025154813,fine,1.0,0.0
channel,8.25,0.041999999999999996,0.49999999999997563,fine,1.0,0.0
channel,8.25,0.045,0.5267295597484035,fine,1.0,0.0
channel,8.25,0.048,0.5534591194968316,fine,1.0,0.0
channel,8.25,0.051000000000000004,0.5801886792452599,fine,1.0,0.0
channel,8.25,0.054,0.6069182389936884,fine,1.0,0.0
channel,8.5,0.03,0.3930817610046634,fine,1.0,0.0
channel,8.5,0.033,0.4198113207530295,fine,1.0,0.0
channel,8.5,0.036,0.4465408805014127,fine,1.0,0.0
channel,8.5,0.039,0.4732704402498136,fine,1.0,0.0
channel,8.5,0.041999999999999996,0.49999999999823225,fine,1.0,0.0
channel,8.5,0.045,0.5267295597466689,fine,1.0,0.0
channel,8.5,0.048,0.5534591194951235,fine,1.0,0.0
channel,8.5,0.051000000000000004,0.5801886792435956,fine,1.0,0.0
channel,8.5,0.054,0.606918238992085,fine,1.0,0.0
channel,8.75,0.03,0.3930817608883036,fine,1.0,0.0
channel,8.75,0.033,0.41981132063226434,fine,1.0,0.0
channel,8.75,0.036,0.44654088037747,fine,1.0,0.0
channel,8.75,0.039,0.47327044012395325,fine,1.0,0.0
channel,8.75,0.041999999999999996,0.4999999998717336,fine,1.0,0.0
channel,8.75,0.045,0.5267295596208176,fine,1.0,0.0
channel,8.75,0.048,0.5534591193711981,fine,1.0,0.0
channel,8.75,0.051000000000000004,0.5801886791228553,fine,1.0,0.0
channel,8.75,0.054,0.606918238875756,fine,1.0,0.0
channel,9.0,0.03,0.39308175244058685,fine,1.0,0.0
channel,9.0,0.033,0.4198113118657691,fine,1.0,0.0
channel,9.0,0.036,0.44654087138152604,fine,1.0,0.0
channel,9.0,0.039,0.47327043099016475,fine,1.0,0.0
channel,9.0,0.041999999999999996,0.4999999906930364,fine,1.0,0.0
channel,9.0,0.045,0.5267295504905265,fine,1.0,0.0
channel,9.0,0.048,0.5534591103820543,fine,1.0,0.0
channel,9.0,0.051000000000000004,0.5801886703660837,fine,1.0,0.0
channel,9.0,0.054,0.6069182304401435,fine,1.0,0.0
channel,9.25,0.03,0.393081137513355,fine,1.0,0.0
channel,9.25,0.033,0.41981067410787515,fine,1.0,0.0
channel,9.25,0.036,0.4465402173738418,fine,1.0,0.0
channel,9.25,0.039,0.4732697674604987,fine,1.0,0.0
channel,9.25,0.041999999999999996,0.4999993244426122,fine,1.0,0.0
channel,9.25,0.045,0.5267288883203826,fine,1.0,0.0
channel,9.25,0.048,0.5534584590204001,fine,1.0,0.0
channel,9.25,0.051000000000000004,0.5801880363977295,fine,1.0,0.0
channel,9.25,0.054,0.6069176202392011,fine,1.0,0.0
channel,9.5,0.03,0.3930357393717299,fine,1.0,0.0
channel,9.5,0.033,0.41976370685964787,fine,1.0,0.0
channel,9.5,0.036,0.4464921974625215,fine,1.0,0.0
channel,9.5,0.039,0.47322121881487433,fine,1.0,0.0
channel,9.5,0.041999999999999996,0.4999507716866241,fine,1.0,0.0
channel,9.5,0.045,0.5266808494330668,fine,1.0,0.0
channel,9.5,0.048,0.5534114374383654,fine,1.0,0.0
channel,9.5,0.051000000000000004,0.5801425125520658,fine,1.0,0.0
channel,9.5,0.054,0.6068740425181527,fine,1.0,0.0
channel,9.75,0.03,0.3894545091192498,fine,1.0,0.0
channel,9.75,0.033,0.4160839968631452,fine,1.0,0.0
channel,9.75,0.036,0.44275841727918436,fine,1.0,0.0
channel,9.75,0.039,0.46948156324585,fine,1.0,0.0
channel,9.75,0.041999999999999996,0.49625725578596125,fine,1.0,0.0
channel,9.75,0.045,0.5230893462677157,fine,1.0,0.0
channel,9.75,0.048,0.5499817186221211,fine,1.0,0.0
channel,9.75,0.051000000000000004,0.5769382915780131,fine,1.0,0.0
channel,9.75,0.054,0.6039630209158675,fine,1.0,0.0
channel,10.0,0.03,0.1,fine,1.0,0.0
channel,10.0,0.033,0.10037184142314627,fine,1.0,0.0
channel,10.0,0.036,0.10065275774552583,fine,1.0,0.0
channel,10.0,0.039,0.10083514763795969,fine,1.0,0.0
channel,10.0,0.041999999999999996,0.10091136736269847,fine,1.0,0.0
channel,10.0,0.045,0.10087372747157136,fine,1.0,0.0
channel,10.0,0.048,0.10071448948223095,fine,1.0,0.0
channel,10.0,0.051000000000000004,0.10042586253089826,fine,1.0,0.0
channel,10.0,0.054,0.1,fine,1.0,0.0
top_oxide,0.0,0.054,0.9961848408029371,fine,1.0,0.0
top_oxide,0.0,0.059,0.9963420586543902,fine,1.0,0.0
top_oxide,0.25,0.054,0.603140212170257,fine,1.0,0.0
top_oxide,0.25,0.059,0.6695248112058586,fine,1.0,0.0
top_oxide,0.0,0.064,0.9967607303038021,fine,1.0,0.0
top_oxide,0.25,0.064,0.735777539789628,fine,1.0,0.0
top_oxide,0.0,0.06899999999999999,0.9973881885056253,fine,1.0,0.0
top_oxide,0.25,0.06899999999999999,0.8019250238147163,fine,1.0,0.0
top_oxide,0.0,0.074,0.9981720172392012,fine,1.0,0.0
top_oxide,0.25,0.074,0.8679937211297631,fine,1.0,0.0
top_oxide,0.0,0.07899999999999999,0.9990599886096648,fine,1.0,0.0
top_oxide,0.25,0.07899999999999999,0.9340099637700561,fine,1.0,0.0
top_oxide,0.0,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,0.25,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,0.5,0.054,0.6068627652543881,fine,1.0,0.0
top_oxide,0.5,0.059,0.6723836933380577,fine,1.0,0.0
top_oxide,0.5,0.064,0.7379057459776656,fine,1.0,0.0
top_oxide,0.5,0.06899999999999999,0.8034286342281315,fine,1.0,0.0
top_oxide,0.5,0.074,0.8689521119045092,fine,1.0,0.0
top_oxide,0.5,0.07899999999999999,0.9344759648033379,fine,1.0,0.0
top_oxide,0.5,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,0.75,0.054,0.6069174649582707,fine,1.0,0.0
top_oxide,0.75,0.059,0.6724311856248535,fine,1.0,0.0
top_oxide,0.75,0.064,0.7379449250200352,fine,1.0,0.0
top_oxide,0.75,0.06899999999999999,0.8034586798629239,fine,1.0,0.0
top_oxide,0.75,0.074,0.8689724465506541,fine,1.0,0.0
top_oxide,0.75,0.07899999999999999,0.9344862212539966,fine,1.0,0.0
top_oxide,0.75,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,1.0,0.054,0.6069182283002349,fine,1.0,0.0
top_oxide,1.0,0.059,0.6724318564149383,fine,1.0,0.0
top_oxide,1.0,0.064,0.7379454847942446,fine,1.0,0.0
top_oxide,1.0,0.06899999999999999,0.8034591133943565,fine,1.0,0.0
top_oxide,1.0,0.074,0.8689727421654738,fine,1.0,0.0
top_oxide,1.0,0.07899999999999999,0.9344863710531937,fine,1.0,0.0
top_oxide,1.0,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,1.25,0.054,0.6069182388462634,fine,1.0,0.0
top_oxide,1.25,0.059,0.6724318656982627,fine,1.0,0.0
top_oxide,1.25,0.064,0.7379454925539244,fine,1.0,0.0
top_oxide,1.25,0.06899999999999999,0.8034591194126469,fine,1.0,0.0
top_oxide,1.25,0.074,0.8689727462737437,fine,1.0,0.0
top_oxide,1.25,0.07899999999999999,0.9344863731364608,fine,1.0,0.0
top_oxide,1.25,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,1.5,0.054,0.6069182389916784,fine,1.0,0.0
top_oxide,1.5,0.059,0.6724318658263027,fine,1.0,0.0
top_oxide,1.5,0.064,0.7379454926609775,fine,1.0,0.0
top_oxide,1.5,0.06899999999999999,0.8034591194956945,fine,1.0,0.0
top_oxide,1.5,0.074,0.8689727463304444,fine,1.0,0.0
top_oxide,1.5,0.07899999999999999,0.9344863731652164,fine,1.0,0.0
top_oxide,1.5,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,1.75,0.054,0.6069182389936827,fine,1.0,0.0
top_oxide,1.75,0.059,0.6724318658280676,fine,1.0,0.0
top_oxide,1.75,0.064,0.7379454926624532,fine,1.0,0.0
top_oxide,1.75,0.06899999999999999,0.8034591194968393,fine,1.0,0.0
top_oxide,1.75,0.074,0.868972746331226,fine,1.0,0.0
top_oxide,1.75,0.07899999999999999,0.9344863731656128,fine,1.0,0.0
top_oxide,1.75,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,2.0,0.054,0.6069182389937103,fine,1.0,0.0
top_oxide,2.0,0.059,0.672431865828092,fine,1.0,0.0
top_oxide,2.0,0.064,0.7379454926624737,fine,1.0,0.0
top_oxide,2.0,0.06899999999999999,0.8034591194968551,fine,1.0,0.0
top_oxide,2.0,0.074,0.8689727463312368,fine,1.0,0.0
top_oxide,2.0,0.07899999999999999,0.9344863731656183,fine,1.0,0.0
top_oxide,2.0,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,2.25,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,2.25,0.059,0.6724318658280922,fine,1.0,0.0
top_oxide,2.25,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,2.25,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,2.25,0.074,0.8689727463312369,fine,1.0,0.0
top_oxide,2.25,0.07899999999999999,0.9344863731656183,fine,1.0,0.0
top_oxide,2.25,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,2.5,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,2.5,0.059,0.6724318658280923,fine,1.0,0.0
top_oxide,2.5,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,2.5,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,2.5,0.074,0.868972746331237,fine,1.0,0.0
top_oxide,2.5,0.07899999999999999,0.9344863731656183,fine,1.0,0.0
top_oxide,2.5,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,2.75,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,2.75,0.059,0.6724318658280923,fine,1.0,0.0
top_oxide,2.75,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,2.75,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,2.75,0.074,0.868972746331237,fine,1.0,0.0
top_oxide,2.75,0.07899999999999999,0.9344863731656183,fine,1.0,0.0
top_oxide,2.75,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,3.0,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,3.0,0.059,0.6724318658280922,fine,1.0,0.0
top_oxide,3.0,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,3.0,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,3.0,0.074,0.8689727463312369,fine,1.0,0.0
top_oxide,3.0,0.07899999999999999,0.9344863731656183,fine,1.0,0.0
top_oxide,3.0,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,3.25,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,3.25,0.059,0.6724318658280923,fine,1.0,0.0
top_oxide,3.25,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,3.25,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,3.25,0.074,0.868972746331237,fine,1.0,0.0
top_oxide,3.25,0.07899999999999999,0.9344863731656183,fine,1.0,0.0
top_oxide,3.25,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,3.5,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,3.5,0.059,0.6724318658280922,fine,1.0,0.0
top_oxide,3.5,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,3.5,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,3.5,0.074,0.8689727463312369,fine,1.0,0.0
top_oxide,3.5,0.07899999999999999,0.9344863731656183,fine,1.0,0.0
top_oxide,3.5,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,3.75,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,3.75,0.059,0.6724318658280922,fine,1.0,0.0
top_oxide,3.75,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,3.75,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,3.75,0.074,0.8689727463312369,fine,1.0,0.0
top_oxide,3.75,0.07899999999999999,0.9344863731656183,fine,1.0,0.0
top_oxide,3.75,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,4.0,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,4.0,0.059,0.6724318658280922,fine,1.0,0.0
top_oxide,4.0,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,4.0,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,4.0,0.074,0.8689727463312369,fine,1.0,0.0
top_oxide,4.0,0.07899999999999999,0.9344863731656183,fine,1.0,0.0
top_oxide,4.0,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,4.25,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,4.25,0.059,0.6724318658280923,fine,1.0,0.0
top_oxide,4.25,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,4.25,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,4.25,0.074,0.868972746331237,fine,1.0,0.0
top_oxide,4.25,0.07899999999999999,0.9344863731656184,fine,1.0,0.0
top_oxide,4.25,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,4.5,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,4.5,0.059,0.6724318658280923,fine,1.0,0.0
top_oxide,4.5,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,4.5,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,4.5,0.074,0.868972746331237,fine,1.0,0.0
top_oxide,4.5,0.07899999999999999,0.9344863731656184,fine,1.0,0.0
top_oxide,4.5,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,4.75,0.054,0.6069182389937107,fine,1.0,0.0
top_oxide,4.75,0.059,0.6724318658280922,fine,1.0,0.0
top_oxide,4.75,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,4.75,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,4.75,0.074,0.8689727463312369,fine,1.0,0.0
top_oxide,4.75,0.07899999999999999,0.9344863731656183,fine,1.0,0.0
top_oxide,4.75,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,5.0,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,5.0,0.059,0.6724318658280923,fine,1.0,0.0
top_oxide,5.0,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,5.0,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,5.0,0.074,0.868972746331237,fine,1.0,0.0
top_oxide,5.0,0.07899999999999999,0.9344863731656184,fine,1.0,0.0
top_oxide,5.0,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,5.25,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,5.25,0.059,0.6724318658280922,fine,1.0,0.0
top_oxide,5.25,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,5.25,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,5.25,0.074,0.8689727463312369,fine,1.0,0.0
top_oxide,5.25,0.07899999999999999,0.9344863731656183,fine,1.0,0.0
top_oxide,5.25,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,5.5,0.054,0.6069182389937108,fine,1.0,0.0
top_oxide,5.5,0.059,0.6724318658280923,fine,1.0,0.0
top_oxide,5.5,0.064,0.7379454926624739,fine,1.0,0.0
top_oxide,5.5,0.06899999999999999,0.8034591194968553,fine,1.0,0.0
top_oxide,5.5,0.074,0.868972746331237,fine,1.0,0.0
top_oxide,5.5,0.07899999999999999,0.9344863731656183,fine,1.0,0.0
top_oxide,5.5,0.08399999999999999,1.0,fine,1.0,0.0
top_oxide,5.75,0.054,0.6069182389937108,fine,1.0,0.0
