route,case_id,vdd_v,v_top_load_v,v_top_load_over_vdd,wload_over_wdriver,vin_fraction,vin_v,vout_v,supply_current_a,static_power_w,finite
xyce,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.93,0.09300000000000001,0.009551299040639914,2.8940151482545506e-08,2.894015148254551e-09,True
xyce,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.9400000000000001,0.09400000000000001,0.009492489187756309,2.897101551287095e-08,2.897101551287095e-09,True
xyce,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.9500000000000001,0.09500000000000001,0.009434393131326178,2.9001520444445546e-08,2.900152044444555e-09,True
xyce,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.96,0.096,0.009376999899190237,2.9031671472940048e-08,2.903167147294005e-09,True
xyce,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.97,0.097,0.009320298708793816,2.906147371280878e-08,2.9061473712808784e-09,True
xyce,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.98,0.098,0.009264278963736314,2.909093219850574e-08,2.909093219850574e-09,True
xyce,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.99,0.099,0.009208930250380007,2.9120051885689835e-08,2.9120051885689838e-09,True
xyce,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,1.0,0.1,0.009154242334518947,2.9148837652417042e-08,2.9148837652417045e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.0,0.0,0.03570171163091907,3.360522849600638e-08,3.3605228496006384e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.01,0.001,0.03537892501865336,3.386592196832716e-08,3.3865921968327158e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.02,0.002,0.03505944416756623,3.412490792885344e-08,3.412490792885344e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.03,0.003,0.03474327487825927,3.438215198073208e-08,3.438215198073208e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.04,0.004,0.034430420903676415,3.463762163904715e-08,3.463762163904715e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.05,0.005000000000000001,0.03412088398347806,3.489128632280485e-08,3.489128632280485e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.06,0.006,0.033814663907676415,3.514311733390126e-08,3.5143117333901262e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.07,0.007000000000000001,0.033511758581621996,3.5393087832882484e-08,3.5393087832882487e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.08,0.008,0.03321216409207347,3.564117281173534e-08,3.564117281173534e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.09,0.009,0.032915874774092684,3.588734906394581e-08,3.588734906394581e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.1,0.010000000000000002,0.03262288327851683,3.6131595152062646e-08,3.613159515206265e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.11,0.011000000000000001,0.03233318063977419,3.637389137299823e-08,3.6373891372998235e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.12,0.012,0.03204675634382111,3.6614219721296326e-08,3.6614219721296326e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.13,0.013000000000000001,0.03176359839599156,3.68525638505906e-08,3.6852563850590604e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.14,0.014000000000000002,0.03148369338856409,3.7088909033470927e-08,3.7088909033470928e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.15,0.015,0.03120702656786429,3.73232421199681e-08,3.73232421199681e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.16,0.016,0.03093358190073575,3.7555551494859704e-08,3.7555551494859704e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.17,0.017,0.030663342140224134,3.7785827033991035e-08,3.778582703399104e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.18,0.018,0.030396288890333936,3.8014060059796825e-08,3.801406005979683e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.19,0.019000000000000003,0.03013240266973102,3.824024329619935e-08,3.824024329619935e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.2,0.020000000000000004,0.029871662974274425,3.846437082305032e-08,3.846437082305032e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.21,0.021,0.02961404833827722,3.8686438030273137e-08,3.8686438030273135e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.22,0.022000000000000002,0.029359536394404383,3.8906441571852565e-08,3.890644157185257e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.23,0.023000000000000003,0.029108103932130407,3.912437931980968e-08,3.912437931980968e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.24,0.024,0.02885972695468823,3.934025031828987e-08,3.934025031828987e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.25,0.025,0.028614380734452653,3.955405473788189e-08,3.955405473788189e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.26,0.026000000000000002,0.028372039866711288,3.976579383027671e-08,3.9765793830276705e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.27,0.027000000000000003,0.028132678321784947,3.9975469883365995e-08,3.9975469883365995e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.28,0.028000000000000004,0.027896269495468678,4.018308617687066e-08,4.018308617687066e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.29,0.028999999999999998,0.02766278625777245,4.0388646938581755e-08,4.038864693858175e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.3,0.03,0.027432200999948517,4.059215730128689e-08,4.059215730128689e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.31,0.031,0.02720448567979906,4.0793623260448566e-08,4.079362326044857e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.32,0.032,0.026979611865264055,4.099305163269214e-08,4.099305163269214e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.33,0.033,0.02675755077629632,4.119045001515415e-08,4.119045001515415e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.34,0.034,0.02653827332503411,4.138582674573593e-08,4.138582674573593e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.35000000000000003,0.035,0.0263217501542888,4.157919086429872e-08,4.157919086429872e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.36,0.036,0.02610795167436703,4.177055207483332e-08,4.177055207483333e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.37,0.037,0.02589684809825317,4.195992070862861e-08,4.1959920708628615e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.38,0.038000000000000006,0.025688409475179055,4.214730768846102e-08,4.214730768846103e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.39,0.03900000000000001,0.025482605722612524,4.233272449381921e-08,4.233272449381921e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.4,0.04000000000000001,0.025279406656698165,4.2516183127176065e-08,4.251618312717606e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.41000000000000003,0.04100000000000001,0.02507878202118643,4.2697696081313865e-08,4.269769608131387e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.42,0.042,0.02488070151488829,4.287727630770677e-08,4.287727630770677e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.43,0.043000000000000003,0.024685134817695124,4.305493718595919e-08,4.305493718595919e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.44,0.044000000000000004,0.02449205161520443,4.323069249429648e-08,4.323069249429648e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.45,0.045000000000000005,0.024301421621992652,4.3404556381101916e-08,4.340455638110192e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.46,0.046000000000000006,0.024113214603577262,4.357654333748984e-08,4.357654333748984e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.47000000000000003,0.04700000000000001,0.02392740039711192,4.3746668170903516e-08,4.374666817090352e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.48,0.048,0.023743948930855893,4.391494597972495e-08,4.391494597972495e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.49,0.049,0.023562830242463015,4.4081392128879466e-08,4.4081392128879465e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.5,0.05,0.023384014496131457,4.42460222264194e-08,4.424602222641941e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.51,0.051000000000000004,0.0232074719986585,4.44088521010671e-08,4.44088521010671e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.52,0.052000000000000005,0.023033173214441878,4.4569897780698586e-08,4.456989778069859e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.53,0.053000000000000005,0.022861088779470407,4.472917547174526e-08,4.472917547174526e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.54,0.054000000000000006,0.022691189514344463,4.488670153949442e-08,4.488670153949442e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.55,0.05500000000000001,0.02252344643636816,4.5042492489263666e-08,4.504249248926367e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.56,0.05600000000000001,0.02235783077075173,4.519656494842763e-08,4.519656494842764e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.5700000000000001,0.05700000000000001,0.02219431396096448,4.534893564927364e-08,4.534893564927364e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.58,0.057999999999999996,0.022032867678276145,4.5499621412661295e-08,4.54996214126613e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.59,0.059,0.021873463830522695,4.564863913246432e-08,4.5648639132464326e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.6,0.06,0.021716074570135108,4.579600576076752e-08,4.5796005760767525e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.61,0.061,0.02156067230146394,4.594173829379794e-08,4.594173829379795e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.62,0.062,0.021407229687435865,4.6085853758564395e-08,4.6085853758564395e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.63,0.063,0.021255719655573487,4.622836920018139e-08,4.622836920018139e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.64,0.064,0.021106115403412153,4.636930166985498e-08,4.6369301669854984e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.65,0.065,0.020958390403342995,4.6508668213506754e-08,4.650866821350676e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.66,0.066,0.02081251840691371,4.664648586101203e-08,4.664648586101203e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.67,0.067,0.02066847344861492,4.678277161603038e-08,4.678277161603038e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.68,0.068,0.020526229849179387,4.691754244640675e-08,4.6917542446406755e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.6900000000000001,0.069,0.020385762218422164,4.70508152751196e-08,4.70508152751196e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.7000000000000001,0.07,0.020247045457646023,4.718260697175631e-08,4.7182606971756315e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.71,0.071,0.020110054761637224,4.731293434449412e-08,4.731293434449412e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.72,0.072,0.019974765620275163,4.74418141325662e-08,4.74418141325662e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.73,0.073,0.019841153819778475,4.756926299919308e-08,4.756926299919308e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.74,0.074,0.019709195443609537,4.769529752495983e-08,4.769529752495983e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.75,0.07500000000000001,0.019578866873056936,4.7819934201621085e-08,4.781993420162109e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.76,0.07600000000000001,0.019450144787517505,4.794318942631374e-08,4.794318942631374e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.77,0.07700000000000001,0.01932300616449501,4.806507949616136e-08,4.806507949616136e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.78,0.07800000000000001,0.01919742827933434,4.818562060325243e-08,4.818562060325243e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.79,0.07900000000000001,0.019073388704708656,4.830482882997543e-08,4.830482882997543e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.8,0.08000000000000002,0.018950865309875428,4.842272014469477e-08,4.842272014469477e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.81,0.08100000000000002,0.018829836259716418,4.853931039775289e-08,4.8539310397752894e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.8200000000000001,0.08200000000000002,0.018710280013577725,4.865461531778209e-08,4.8654615317782095e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.8300000000000001,0.08300000000000002,0.018592175323923155,4.876865050831212e-08,4.876865050831213e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.84,0.084,0.01847550123481418,4.888143144466023e-08,4.888143144466023e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.85,0.085,0.01836023708022995,4.8992973471088883e-08,4.899297347108889e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.86,0.08600000000000001,0.018246362482238238,4.910329179821939e-08,4.9103291798219395e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.87,0.08700000000000001,0.018133857349030363,4.9212401500688014e-08,4.921240150068802e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.88,0.08800000000000001,0.018022701872829294,4.9320317515033215e-08,4.9320317515033215e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.89,0.08900000000000001,0.017912876527682867,4.94270546378015e-08,4.94270546378015e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.9,0.09000000000000001,0.017804362067149932,4.953262752386258e-08,4.953262752386259e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.91,0.09100000000000001,0.01769713952189062,4.9637050684920594e-08,4.9637050684920594e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.92,0.09200000000000001,0.01759119019716802,4.974033848821386e-08,4.974033848821386e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.93,0.09300000000000001,0.017486495670269993,4.9842505155391353e-08,4.984250515539136e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.9400000000000001,0.09400000000000001,0.017383037787858848,4.9943564761557556e-08,4.994356476155756e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.9500000000000001,0.09500000000000001,0.017280798663256384,5.004353123447606e-08,5.004353123447606e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.96,0.096,0.017179760673670903,5.0142418353923903e-08,5.01424183539239e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.97,0.097,0.017079906457372857,5.024023975118787e-08,5.024023975118788e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.98,0.098,0.016981218910825064,5.0337008908695e-08,5.0337008908695006e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.99,0.099,0.016883681185773596,5.0432739159770086e-08,5.043273915977009e-09,True
xyce,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,1.0,0.1,0.016787276686304687,5.0527443688512225e-08,5.052744368851223e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.0,0.0,0.05415082739380501,4.0640750954527847e-08,4.064075095452785e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.01,0.001,0.053796952917312686,4.109122791112421e-08,4.109122791112421e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.02,0.002,0.05344421058675994,4.154253511150754e-08,4.154253511150754e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.03,0.003,0.05309265733979237,4.199457977393352e-08,4.199457977393352e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.04,0.004,0.05274234923476082,4.2447268772540194e-08,4.2447268772540195e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.05,0.005000000000000001,0.05239334139621674,4.290050874510195e-08,4.290050874510196e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.06,0.006,0.05204568796443101,4.335420620058949e-08,4.335420620058949e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.07,0.007000000000000001,0.05169944204661112,4.3808267626916004e-08,4.380826762691601e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.08,0.008,0.051354655669957394,4.426259959854436e-08,4.426259959854436e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.09,0.009,0.05101137973669108,4.471710888362997e-08,4.471710888362997e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.1,0.010000000000000002,0.050669663981177844,4.517170255037905e-08,4.517170255037906e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.11,0.011000000000000001,0.05032955692926378,4.5626288072304096e-08,4.56262880723041e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.12,0.012,0.04999110585992914,4.6080773432066435e-08,4.608077343206644e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.13,0.013000000000000001,0.049654356769355416,4.6535067223603924e-08,4.653506722360392e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.14,0.014000000000000002,0.049319354337492634,4.698907875225142e-08,4.6989078752251424e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.15,0.015,0.04898614189719927,4.7442718132573236e-08,4.744271813257324e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.16,0.016,0.048654761406019764,4.7895896383640294e-08,4.78958963836403e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.17,0.017,0.048325253420649396,4.834852552149927e-08,4.834852552149927e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.18,0.018,0.04799765707412752,4.88005186485958e-08,4.8800518648595806e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.19,0.019000000000000003,0.04767201005578636,4.9251790039931697e-08,4.92517900399317e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.2,0.020000000000000004,0.04734834859397213,4.9702255225754036e-08,4.970225522575404e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.21,0.021,0.04702670744154242,5.015183107059074e-08,5.015183107059074e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.22,0.022000000000000002,0.04670711986413426,5.060043584846917e-08,5.060043584846917e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.23,0.023000000000000003,0.04638961763118413,5.104798931417124e-08,5.104798931417124e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.24,0.024,0.0460742310096715,5.1494412770400795e-08,5.14944127704008e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.25,0.025,0.04576098876054783,5.1939629130757765e-08,5.1939629130757765e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.26,0.026000000000000002,0.04544991813780187,5.238356297843387e-08,5.238356297843388e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.27,0.027000000000000003,0.04514104489010298,5.2826140620565213e-08,5.282614062056522e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.28,0.028000000000000004,0.04483439326495764,5.32672901381966e-08,5.32672901381966e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.29,0.028999999999999998,0.04452998601530298,5.3706941431831356e-08,5.370694143183136e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.3,0.03,0.04422784440845646,5.4145026262559416e-08,5.414502626255942e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.31,0.031,0.043927988237333675,5.458147828877443e-08,5.458147828877443e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.32,0.032,0.04363043583383912,5.501623309850883e-08,5.501623309850883e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.33,0.033,0.043335204084331135,5.544922823742999e-08,5.544922823742999e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.34,0.034,0.04304230844705713,5.5880403232559554e-08,5.588040323255956e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.35000000000000003,0.035,0.042751762971451494,5.630969961178918e-08,5.630969961178918e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.36,0.036,0.042463580319185054,5.6737060919281754e-08,5.673706091928175e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.37,0.037,0.04217777178685448,5.7162432726859094e-08,5.71624327268591e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.38,0.038000000000000006,0.041894347330195855,5.758576264148747e-08,5.758576264148748e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.39,0.03900000000000001,0.041613315589707614,5.800700030898397e-08,5.8007000308983975e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.4,0.04000000000000001,0.04133468391756755,5.842609741407517e-08,5.842609741407518e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.41000000000000003,0.04100000000000001,0.04105845840572757,5.8843007676946195e-08,5.88430076769462e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.42,0.042,0.040784643915072305,5.925768684642872e-08,5.925768684642873e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.43,0.043000000000000003,0.040513244105527986,5.967009268997719e-08,5.967009268997719e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.44,0.044000000000000004,0.040244261467010364,6.008018498059187e-08,6.008018498059187e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.45,0.045000000000000005,0.039977697351102626,6.048792548084746e-08,6.048792548084746e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.46,0.046000000000000006,0.03971355200335657,6.089327792419143e-08,6.089327792419143e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.47000000000000003,0.04700000000000001,0.03945182459611462,6.129620799367487e-08,6.129620799367487e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.48,0.048,0.039192513261751286,6.169668329828304e-08,6.169668329828304e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.49,0.049,0.038935615126239116,6.209467334702898e-08,6.209467334702898e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.5,0.05,0.03868112634294599,6.249014952097612e-08,6.249014952097613e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.51,0.051000000000000004,0.03842904212657532,6.288308504335136e-08,6.288308504335136e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.52,0.052000000000000005,0.03817935678716535,6.327345494791053e-08,6.327345494791053e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.53,0.053000000000000005,0.037932063764067915,6.366123604571204e-08,6.366123604571204e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.54,0.054000000000000006,0.03768715565983038,6.404640689045561e-08,6.404640689045561e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.55,0.05500000000000001,0.03744462427391098,6.44289477425342e-08,6.44289477425342e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.56,0.05600000000000001,0.037204460636160855,6.480884053194652e-08,6.480884053194652e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.5700000000000001,0.05700000000000001,0.03696665504001028,6.518606882021164e-08,6.518606882021165e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.58,0.057999999999999996,0.03673119707530318,6.556061776142112e-08,6.556061776142112e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.59,0.059,0.03649807566072502,6.593247406256237e-08,6.593247406256237e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.6,0.06,0.03626727907577796,6.630162594323529e-08,6.6301625943235295e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.61,0.061,0.03603879499225629,6.666806309488658e-08,6.666806309488658e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.62,0.062,0.03581261050518433,6.703177663967249e-08,6.703177663967249e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.63,0.063,0.03558871216317935,6.73927590890613e-08,6.739275908906131e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.64,0.064,0.03536708599820798,6.775100430227662e-08,6.775100430227663e-09,True
xyce,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.65,0.065,0.03514771755470647,6.810650744467916e-08,6.810650744467916e-09,True
