mode_id,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,3e-06,3.0000000000000004,30.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00032500000000000004,0.0,3.2500000000000004,0.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00032500000000000004,5.000000000000001e-07,3.2500000000000004,5.000000000000001,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00032500000000000004,1.0000000000000002e-06,3.2500000000000004,10.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00032500000000000004,1.5000000000000002e-06,3.2500000000000004,15.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00032500000000000004,2.0000000000000003e-06,3.2500000000000004,20.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00032500000000000004,2.1250000000000004e-06,3.2500000000000004,21.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00032500000000000004,2.2500000000000005e-06,3.2500000000000004,22.500000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00032500000000000004,2.375e-06,3.2500000000000004,23.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00032500000000000004,2.5e-06,3.2500000000000004,25.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00032500000000000004,2.6250000000000003e-06,3.2500000000000004,26.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00032500000000000004,2.75e-06,3.2500000000000004,27.5,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00032500000000000004,2.875e-06,3.2500000000000004,28.75,0.0,
