state_id,state_label,parameter_group_id,channel_length_um,channel_length_cm,mesh_level,stage_id,mode_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2149,1108,1109,1141,0.000825,4.425e-06,0.000825,4.5e-06,0.0008500000000000001,4.425e-06,0.0008333333333333334,4.45e-06,8.333333333333334,44.5,-7.78338407875122,-7.363280591642047,-7.363280591642047,0.4200328194971423,-7.066761203264228e-05,-7.066761203264228e-05,-7.503315087345104,0.13996382809102567,7.504620388344407,7.507090208688503,7.794709442103194,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2150,1108,1140,1141,0.000825,4.425e-06,0.0008500000000000001,4.350000000000001e-06,0.0008500000000000001,4.425e-06,0.0008416666666666668,4.4e-06,8.416666666666668,44.0,-7.363280591642047,-7.363280591642047,-6.986611895662514,-7.06720428114138e-05,-7.06720428114138e-05,-0.3767393680223451,-7.237724359648869,-0.1256269040359893,7.238814545578046,7.241107724352137,7.363280591981199,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2151,1109,1110,1142,0.000825,4.5e-06,0.000825,4.575e-06,0.0008500000000000001,4.5e-06,0.0008333333333333334,4.525000000000001e-06,8.333333333333334,45.25000000000001,-8.745150793566351,-8.2379884466593,-8.2379884466593,0.5070923032192478,-7.004368780294727e-05,-7.004368780294727e-05,-8.407042562294983,0.16898407194788065,8.408740706004169,8.411939120283932,8.759840466937648,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2152,1109,1141,1142,0.000825,4.5e-06,0.0008500000000000001,4.425e-06,0.0008500000000000001,4.5e-06,0.0008416666666666668,4.475e-06,8.416666666666668,44.75,-8.2379884466593,-8.2379884466593,-7.786000353562513,-7.069116965994716e-05,-7.069116965994716e-05,-0.45205878426644763,-8.087325748960371,-0.15073338886858917,8.088730328322068,8.091696525812194,8.237988446962603,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2153,1110,1111,1143,0.000825,4.575e-06,0.000825,4.65e-06,0.0008500000000000001,4.575e-06,0.0008333333333333334,4.6e-06,8.333333333333334,46.0,-9.917192860277446,-9.297120380564863,-9.297120380564863,0.6200037874279899,-6.869228459370339e-05,-6.869228459370339e-05,-9.503811207135724,0.2066221342862675,9.506057025247408,9.510265147476312,9.936554680791678,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2154,1110,1142,1143,0.000825,4.575e-06,0.0008500000000000001,4.5e-06,0.0008500000000000001,4.575e-06,0.0008416666666666668,4.55e-06,8.416666666666668,45.49999999999999,-9.297120380564863,-9.297120380564863,-8.748318685767407,-7.00690020575878e-05,-7.00690020575878e-05,-0.5488717637995125,-9.114186482299045,-0.1830039672678759,9.116023567661419,9.119920238112838,9.297120380828906,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2155,1111,1112,1144,0.000825,4.65e-06,0.000825,4.7250000000000005e-06,0.0008500000000000001,4.65e-06,0.0008333333333333334,4.675000000000001e-06,8.333333333333334,46.75000000000001,-11.36567776511911,-10.596460313466697,-10.596460313466697,0.769150944596539,-6.650705587232694e-05,-6.650705587232694e-05,-10.852866130684168,0.2563393101615981,10.85589301220704,10.86153136269648,11.391673460738621,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2156,1111,1143,1144,0.000825,4.65e-06,0.0008500000000000001,4.575e-06,0.0008500000000000001,4.65e-06,0.0008416666666666668,4.625000000000001e-06,8.416666666666668,46.25000000000001,-10.596460313466697,-10.596460313466697,-9.921079221071265,-6.871811642604105e-05,-6.871811642604105e-05,-0.6754498105118567,-10.37133328266822,-0.22519574891490293,10.373777864669693,10.378988783730826,10.596460313689516,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2157,1112,1113,1145,0.000825,4.7250000000000005e-06,0.000825,4.8e-06,0.0008500000000000001,4.7250000000000005e-06,0.0008333333333333334,4.75e-06,8.333333333333334,47.5,-13.185068308009386,-12.21465014921715,-12.21465014921715,0.9703547991263416,-6.335966589619397e-05,-6.335966589619397e-05,-12.538122868814561,0.32340935993151637,12.542293198916298,12.550009002701048,13.220726709340187,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2158,1112,1144,1145,0.000825,4.7250000000000005e-06,0.0008500000000000001,4.65e-06,0.0008500000000000001,4.7250000000000005e-06,0.0008416666666666668,4.7e-06,8.416666666666668,47.0,-12.21465014921715,-12.21465014921715,-11.370517814559202,-6.653411107013048e-05,-6.653411107013048e-05,-0.8441988687690145,-11.933272704331166,-0.2814439789970516,11.936591144428503,11.94370454131076,12.214650149398357,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2159,1113,1114,1146,0.000825,4.8e-06,0.000825,4.875e-06,0.0008500000000000001,4.8e-06,0.0008333333333333334,4.8249999999999995e-06,8.333333333333334,48.24999999999999,-15.513991097069184,-14.265424404239496,-14.265424404239496,1.2485076002939057,-5.909253578279091e-05,-5.9092535782790905e-05,-14.68161330184939,0.41612980507411335,14.687509426710575,14.698332141310042,15.56414761520635,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2160,1113,1145,1146,0.000825,4.8e-06,0.0008500000000000001,4.7250000000000005e-06,0.0008500000000000001,4.8e-06,0.0008416666666666668,4.775e-06,8.416666666666668,47.75,-14.265424404239496,-14.265424404239496,-13.191202229090026,-6.338593688536553e-05,-6.338593688536553e-05,-1.0742855610863564,-13.907350345856338,-0.3581374443200424,13.911960899578984,13.921907803396016,14.265424404380319,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2161,1114,1115,1147,0.000825,4.875e-06,0.000825,4.95e-06,0.0008500000000000001,4.875e-06,0.0008333333333333334,4.9e-06,8.333333333333334,49.0,-18.56254488593656,-16.91822270316096,-16.91822270316096,1.644268663171406,-5.3519604192094725e-05,-5.351960419209473e-05,-17.466330097419494,0.5480538746543406,17.47492632664143,17.490557529088758,18.635227180775047,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2162,1114,1146,1147,0.000825,4.875e-06,0.0008500000000000001,4.8e-06,0.0008500000000000001,4.875e-06,0.0008416666666666668,4.85e-06,8.416666666666668,48.5,-16.91822270316096,-16.91822270316096,-15.521925688270546,-5.9118602877718144e-05,-5.9118602877718144e-05,-1.396356133493292,-16.452790364864157,-0.46549145689968247,16.459374018674385,16.473684265758624,16.918222703264252,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2163,1115,1116,1148,0.000825,4.95e-06,0.000825,5.025e-06,0.0008500000000000001,4.95e-06,0.0008333333333333334,4.975e-06,8.333333333333334,49.75,-22.66153893062359,-20.43443488858104,-20.43443488858104,2.22705761588775,-4.642615480066672e-05,-4.642615480066672e-05,-21.176802902595224,0.7423215878593828,21.189809402521004,21.213192515623476,22.77070776960286,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2164,1115,1147,1148,0.000825,4.95e-06,0.0008500000000000001,4.875e-06,0.0008500000000000001,4.95e-06,0.0008416666666666668,4.925e-06,8.416666666666668,49.25,-20.43443488858104,-20.43443488858104,-18.573061971310473,-5.354419697479384e-05,-5.354419697479383e-05,-1.8614264614675393,-19.81397724949085,-0.6205111832871629,19.82369109353567,19.844992160224095,20.434434888651193,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2165,1116,1117,1149,0.000825,5.025e-06,0.000825,5.1e-06,0.0008500000000000001,5.025e-06,0.0008333333333333334,5.05e-06,8.333333333333334,50.5,-28.356347688869683,-25.23444096525646,-25.23444096525646,3.1218691302825596,-3.759333066349203e-05,-3.759333066349203e-05,-26.275076539794203,1.0405979812070776,26.29567438440277,26.332187280605954,28.52767991124894,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2166,1116,1148,1149,0.000825,5.025e-06,0.0008500000000000001,4.95e-06,0.0008500000000000001,5.025e-06,0.0008416666666666668,5e-06,8.416666666666668,50.00000000000001,-25.23444096525646,-25.23444096525646,-22.67589587807469,-4.6447297065385086e-05,-4.6447297065385086e-05,-2.558591534478835,-24.381592602862536,-0.8528948096909885,24.396505639299228,24.429556060330224,25.234440965299207,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2167,1117,1118,1150,0.000825,5.1e-06,0.000825,5.1750000000000004e-06,0.0008500000000000001,5.1e-06,0.0008333333333333334,5.125e-06,8.333333333333334,51.25,-36.59830421198054,-32.02937999655215,-32.02937999655215,4.568897340535831,-2.6874892554877742e-05,-2.687489255487774e-05,-33.55235473502828,1.5229478635835738,33.58690039971489,33.64705000669665,36.88239002696311,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2168,1117,1149,1150,0.000825,5.1e-06,0.0008500000000000001,5.025e-06,0.0008500000000000001,5.1e-06,0.0008416666666666668,5.0750000000000005e-06,8.416666666666668,50.75000000000001,-32.02937999655215,-32.02937999655215,-28.376671534481503,-3.761158704044468e-05,-3.761158704044468e-05,-3.652746073657687,-30.81181050919527,-1.2176070989439227,30.83585954537273,30.889854289979137,32.029379996574235,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2169,1118,1119,1151,0.000825,5.1750000000000004e-06,0.000825,5.2500000000000006e-06,0.0008500000000000001,5.1750000000000004e-06,0.0008333333333333334,5.2e-06,8.333333333333334,52.0,-49.16914161919505,-42.100180162025204,-42.100180162025204,7.068947027981964,-1.4429187881794643e-05,-1.4429187881794643e-05,-44.45650064774849,2.3563060565354,44.51890191902005,44.625015677737366,49.674686709156745,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2170,1118,1150,1151,0.000825,5.1750000000000004e-06,0.0008500000000000001,5.1e-06,0.0008500000000000001,5.1750000000000004e-06,0.0008416666666666668,5.150000000000001e-06,8.416666666666668,51.50000000000001,-42.100180162025204,-42.100180162025204,-36.62842624641018,-2.6887063472846176e-05,-2.688706347284618e-05,-5.471780802678496,-40.276262190153524,-1.8239448589351472,40.317540486225425,40.41174523482033,42.10018016203379,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2171,1119,1120,1152,0.000825,5.2500000000000006e-06,0.000825,5.325e-06,0.0008500000000000001,5.2500000000000006e-06,0.0008333333333333334,5.275e-06,8.333333333333334,52.75,-69.7288275593139,-57.94645262754516,-57.94645262754516,11.782373466239642,-1.4655290914569238e-06,-1.4655290914569238e-06,-61.87391093813474,3.9274568450604863,61.99843362577834,62.203395147947525,70.71728018875218,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2172,1119,1151,1152,0.000825,5.2500000000000006e-06,0.0008500000000000001,5.1750000000000004e-06,0.0008500000000000001,5.2500000000000006e-06,0.0008416666666666668,5.225000000000001e-06,8.416666666666668,52.25000000000001,-57.94645262754516,-57.94645262754516,-49.21653824673384,-1.4437469124948424e-05,-1.4437469124948422e-05,-8.729928818280449,-55.03648116727472,-2.9099858977395665,55.113358427887775,55.29256529449622,57.94645262754696,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2173,1120,1121,1153,0.000825,5.325e-06,0.000825,5.4e-06,0.0008500000000000001,5.325e-06,0.0008333333333333334,5.3500000000000004e-06,8.333333333333334,53.50000000000001,-106.79912930629075,-84.99087397627812,-84.99087397627811,21.80826250307489,7.1730622517473e-06,7.1730622517473e-06,-92.26029241961567,7.269425616399798,92.5462376660735,92.99491648109063,109.00300149071508,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2174,1120,1152,1153,0.000825,5.325e-06,0.0008500000000000001,5.2500000000000006e-06,0.0008500000000000001,5.325e-06,0.0008416666666666668,5.3e-06,8.416666666666668,53.0,-84.99087397627811,-84.99087397627812,-69.8097181515908,-1.4680385590792816e-06,-1.4680385590792816e-06,-15.181157292725876,-79.93048870138234,-5.060386742934331,80.0905146570421,80.47436084087157,84.99087397627814,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2175,1121,1153,1154,0.000825,5.4e-06,0.0008500000000000001,5.325e-06,0.0008500000000000001,5.4e-06,0.0008416666666666668,5.374999999999999e-06,8.416666666666668,53.74999999999999,-136.86190264897374,-136.86190264897374,-106.95427694935107,7.18259822871226e-06,7.182598228712261e-06,-29.90761851702445,-126.89269408243285,-9.969201383942664,127.28370197213583,128.2603070826292,136.86190264897394,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2176,1122,1123,1155,0.0008500000000000001,3e-06,0.0008500000000000001,3.075e-06,0.0008750000000000001,3e-06,0.0008583333333333333,3.0250000000000003e-06,8.583333333333334,30.250000000000004,-2.2277579179006888,-2.187581738435256,-2.187581738435256,0.04017287437404143,-3.3050913912438626e-06,-3.305091391243862e-06,-2.200973798257067,0.013388754730419646,2.2010145204808103,2.201094527164633,2.2281201046183945,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2177,1123,1124,1156,0.0008500000000000001,3.075e-06,0.0008500000000000001,3.1500000000000003e-06,0.0008750000000000001,3.075e-06,0.0008583333333333333,3.1000000000000004e-06,8.583333333333334,31.000000000000004,-2.3132903460732916,-2.269194430529277,-2.269194430529277,0.04408628983005644,-9.625713958717576e-06,-9.625713958717576e-06,-2.2838930690439483,0.014689012800713002,2.283940305245311,2.2840330878340573,2.3137104024027875,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2178,1123,1155,1156,0.0008500000000000001,3.075e-06,0.0008750000000000001,3e-06,0.0008750000000000001,3.075e-06,0.0008666666666666667,3.05e-06,8.666666666666668,30.5,-2.269194430529277,-2.269194430529277,-2.2280020236557996,-3.3037896049147647e-06,-3.3037896049147643e-06,-0.04119571066308217,-2.2554636282381177,-0.013734106080764,2.2555054431268595,2.255590568695348,2.269194430531682,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2179,1124,1125,1157,0.0008500000000000001,3.1500000000000003e-06,0.0008500000000000001,3.225e-06,0.0008750000000000001,3.1500000000000003e-06,0.0008583333333333333,3.1750000000000005e-06,8.583333333333334,31.750000000000004,-2.4072970133835976,-2.3588231950703764,-2.3588231950703764,0.04845815737962412,-1.566093359718769e-05,-1.566093359718769e-05,-2.3749811345081167,0.016142278504143247,2.3750359918167065,2.375143692740972,2.4077846879781872,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2180,1124,1156,1157,0.0008500000000000001,3.1500000000000003e-06,0.0008750000000000001,3.075e-06,0.0008750000000000001,3.1500000000000003e-06,0.0008666666666666667,3.125e-06,8.666666666666668,31.25,-2.3588231950703764,-2.3588231950703764,-2.3135584281108628,-9.622400677247432e-06,-9.622400677247432e-06,-0.04527438936019066,-2.3437349394172053,-0.015097878053848386,2.343783567688514,2.343882588905641,2.358823195090003,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2181,1125,1126,1158,0.0008500000000000001,3.225e-06,0.0008500000000000001,3.3e-06,0.0008750000000000001,3.225e-06,0.0008583333333333333,3.25e-06,8.583333333333334,32.5,-2.510797220903478,-2.4574137039228403,-2.4574137039228403,0.05336210313466818,-2.1413845970228697e-05,-2.1413845970228697e-05,-2.475208209583053,0.017773091814242574,2.475272018098209,2.4753972062283487,2.5113642106527645,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2182,1125,1157,1158,0.0008500000000000001,3.225e-06,0.0008750000000000001,3.1500000000000003e-06,0.0008750000000000001,3.225e-06,0.0008666666666666667,3.2e-06,8.666666666666668,32.0,-2.4574137039228403,-2.4574137039228403,-2.407591900236076,-1.5656426358075344e-05,-1.5656426358075344e-05,-0.04983746011312252,-2.4408064360272523,-0.016622924321946224,2.440863039944083,2.440978357944777,2.4574137039727146,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2183,1126,1127,1159,0.0008500000000000001,3.3e-06,0.0008500000000000001,3.3750000000000003e-06,0.0008750000000000001,3.3e-06,0.0008583333333333333,3.325e-06,8.583333333333334,33.25,-2.6249777761253,-2.5660647193362673,-2.5660647193362673,0.058886170438209665,-2.688635082325186e-05,-2.688635082325186e-05,-2.5857024049326114,0.019610799245521053,2.585776771169804,2.5859225430757804,2.6256381902731007,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2184,1126,1158,1159,0.0008500000000000001,3.3e-06,0.0008750000000000001,3.225e-06,0.0008750000000000001,3.3e-06,0.0008666666666666667,3.275e-06,8.666666666666668,32.75,-2.5660647193362673,-2.5660647193362673,-2.5111221990001424,-2.140875057464236e-05,-2.1408750574642365e-05,-0.05496392908669902,-2.5477505458908922,-0.018335582195949433,2.5478165235475263,2.5479510321281165,2.566064719425574,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2185,1127,1128,1160,0.0008500000000000001,3.3750000000000003e-06,0.0008500000000000001,3.45e-06,0.0008750000000000001,3.3750000000000003e-06,0.0008583333333333333,3.4e-06,8.583333333333334,34.0,-2.7512266501285714,-2.6860583189706326,-2.6860583189706326,0.06513625232944069,-3.2078828497443787e-05,-3.2078828497443787e-05,-2.707781096023279,0.0216906982241486,2.7078679713698155,2.7080380807338194,2.751997603877083,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2186,1127,1159,1160,0.0008500000000000001,3.3750000000000003e-06,0.0008750000000000001,3.3e-06,0.0008750000000000001,3.3750000000000003e-06,0.0008666666666666667,3.35e-06,8.666666666666668,33.5,-2.6860583189706326,-2.6860583189706326,-2.625336680196501,-2.6881187789671016e-05,-2.6881187789671016e-05,-0.06074851996192188,-2.6658177727125887,-0.020267427445833743,2.6658948152403874,2.66605202141335,2.6860583191051415,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2187,1128,1129,1161,0.0008500000000000001,3.45e-06,0.0008500000000000001,3.525e-06,0.0008750000000000001,3.45e-06,0.0008583333333333333,3.4749999999999998e-06,8.583333333333334,34.75,-2.8911748548220624,-2.8188973760096605,-2.8188973760096605,0.0722404885264131,-3.699028598862367e-05,-3.699028598862367e-05,-2.8429898689471274,0.024055502651478617,2.8430916380137696,2.8432906622787026,2.892077234331391,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2188,1128,1160,1161,0.0008500000000000001,3.45e-06,0.0008750000000000001,3.3750000000000003e-06,0.0008750000000000001,3.45e-06,0.0008666666666666667,3.4250000000000002e-06,8.666666666666668,34.25,-2.8188973760096605,-2.8188973760096605,-2.7516239753100487,-3.2074130107477396e-05,-3.2074130107477396e-05,-0.06730547482971956,-2.7964729091097897,-0.022456541029978173,2.7965630741358223,2.796747253255241,2.818897376192134,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,2189,1129,1130,1162,0.0008500000000000001,3.525e-06,0.0008500000000000001,3.6000000000000003e-06,0.0008750000000000001,3.525e-06,0.0008583333333333333,3.5500000000000003e-06,8.583333333333334,35.5,-3.0467489143898914,-2.9663523518621884,-2.9663523518621884,0.08035494435602591,-4.161817167795573e-05,-4.161817167795573e-05,-2.9931512060380894,0.026757236004223334,2.99327080162919,2.9935043583311427,3.0478083706851455,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
