case_id,nta_cm3_ev,nga_cm3_ev,active_family,solve_mode,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3,tail_occupied_density_cm3,deep_occupied_density_cm3,occupied_bulk_traps_cm3,occupied_bulk_traps_derivative,physical_trap_charge_c_per_cm3,poisson_trap_source_c_per_cm3,potential_node_charge_c_per_cm3
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00025,1.0000000000000002e-06,2.5,10.000000000000002,0.007148375501091618,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00025,1.5000000000000002e-06,2.5,15.000000000000002,0.010722563210908441,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00025,2.0000000000000003e-06,2.5,20.000000000000004,0.01429675087185048,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00025,2.1250000000000004e-06,2.5,21.250000000000004,0.015190297776903745,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00025,2.2500000000000005e-06,2.5,22.500000000000004,0.016083844677629553,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00025,2.375e-06,2.5,23.75,0.01697739157377335,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00025,2.5e-06,2.5,25.000000000000004,0.01787093846508058,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00025,2.6250000000000003e-06,2.5,26.250000000000004,0.01876448535129669,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00025,2.75e-06,2.5,27.5,0.019658032232167118,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00025,2.875e-06,2.5,28.75,0.020551579107437313,,,,,,,,
