mesh_level,stage_id,vgs_v,vds_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00035,4.2000000000000004e-06,3.5,42.00000000000001,0.0015286032714398466,9345881914157242.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00035,4.8e-06,3.5,48.0,0.0015901045169233134,9368141974108774.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00035,5.4e-06,3.5,54.0,0.0016104448186626162,9375515701829152.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0004,3e-06,4.0,30.0,0.0014608076313882311,9147335642907190.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0004,3.6000000000000003e-06,4.0,36.0,0.0016317049318286096,9208005339957626.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0004,4.2000000000000004e-06,4.0,42.00000000000001,0.0017510096112586064,9250597643816586.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0004,4.8e-06,4.0,48.0,0.001821496225209805,9275854199415210.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0004,5.4e-06,4.0,54.0,0.0018448100403925971,9284223102510478.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00045000000000000004,3e-06,4.5,30.0,0.0016471538173056005,9039655488060422.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00045000000000000004,3.6000000000000003e-06,4.5,36.0,0.0018398869208623714,9107300198464128.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00045000000000000004,4.2000000000000004e-06,4.5,42.00000000000001,0.0019744672206198476,9154834561192606.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00045000000000000004,4.8e-06,4.5,48.0,0.002053991209817044,9183039315757808.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00045000000000000004,5.4e-06,4.5,54.0,0.002080296207993334,9192388014537554.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0005,3e-06,5.0,30.0,0.001834371691296639,8931719434710856.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0005,3.6000000000000003e-06,5.0,36.0,0.0020490508125464305,9006198654482890.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0005,4.2000000000000004e-06,5.0,42.00000000000001,0.002198991124526311,9058585907033768.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0005,4.8e-06,5.0,48.0,0.002287605249487376,9089689707115890.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0005,5.4e-06,5.0,54.0,0.0023169193578186577,9100002528765550.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0005499999999999999,3e-06,5.499999999999999,30.0,0.0020224738327554764,8823523601762258.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0005499999999999999,3.6000000000000003e-06,5.499999999999999,36.0,0.0022592107706579795,8904695157353771.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0005499999999999999,4.2000000000000004e-06,5.499999999999999,42.00000000000001,0.0024245967095529587,8961844760136570.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0005499999999999999,4.8e-06,5.499999999999999,48.0,0.0025223545027275264,8995797573830836.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0005499999999999999,5.4e-06,5.499999999999999,54.0,0.0025546959122162397,9007058544794453.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0006000000000000001,3e-06,6.000000000000001,30.0,0.0022114731267737476,8715064012375006.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0006000000000000001,3.6000000000000003e-06,6.000000000000001,36.0,0.0024703813031279904,8802784022309432.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0006000000000000001,4.2000000000000004e-06,6.000000000000001,42.00000000000001,0.0026512997361486583,8864604031846211.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0006000000000000001,4.8e-06,6.000000000000001,48.0,0.0027582555207299876,8901354926353470.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0006000000000000001,5.4e-06,6.000000000000001,54.0,0.002793642692661352,8913547764448591.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0006500000000000001,3e-06,6.500000000000001,30.0,0.0024013827746439276,8606336590655972.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0006500000000000001,3.6000000000000003e-06,6.500000000000001,36.0,0.0026825772738651786,8700459425877921.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0006500000000000001,4.2000000000000004e-06,6.500000000000001,42.00000000000001,0.0028791163514812904,8766856460314564.0
