state_id,state_label,mesh_level,stage_id,vgs_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,355,186,187,207,0.0002,4.8e-06,0.0002,5.1e-06,0.00022500000000000002,4.8e-06,0.00020833333333333335,4.9e-06,2.0833333333333335,49.0,-3.9938228431719334,-4.180909464494702,-4.180909464494702,-0.18709594281573222,-9.321492963328572e-06,-9.321492963328572e-06,-4.118547257387113,-0.06237152860055296,4.119019509411297,4.120007249861986,4.180909464505094,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,356,186,206,207,0.0002,4.8e-06,0.00022500000000000002,4.5e-06,0.00022500000000000002,4.8e-06,0.00021666666666666668,4.7e-06,2.166666666666667,47.0,-4.180909464494702,-4.180909464494702,-4.52070056264418,-1.6025054408409378e-05,-1.6025054408409378e-05,0.33977507309507027,-4.294173163877861,0.11324767432875116,4.295666211091089,4.298423409239374,4.533451298667293,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,357,187,188,208,0.0002,5.1e-06,0.0002,5.4e-06,0.00022500000000000002,5.1e-06,0.00020833333333333335,5.2e-06,2.0833333333333335,52.0,-3.7576311443582657,-3.813856011448204,-3.8138560114482045,-0.05622792830249209,-3.0612125543690777e-06,-3.0612125543690773e-06,-3.7951143890848917,-0.018744683575866943,3.7951606803140168,3.7952546105373486,3.813856011449433,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,358,187,207,208,0.0002,5.1e-06,0.00022500000000000002,4.8e-06,0.00022500000000000002,5.1e-06,0.00021666666666666668,5e-06,2.166666666666667,50.00000000000001,-3.813856011448204,-3.813856011448204,-3.989470430732803,-9.325506151002765e-06,-9.325506151002765e-06,0.17560509377844788,-3.8723941512097375,0.05852881425538196,3.8728364391517394,3.873681800256463,3.993333377850178,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,359,188,208,209,0.0002,5.4e-06,0.00022500000000000002,5.1e-06,0.00022500000000000002,5.4e-06,0.00021666666666666668,5.3e-06,2.166666666666667,53.0,-3.7012945737133705,-3.7012945737133705,-3.7562964237686973,-3.062560412955305e-06,-3.062560412955305e-06,0.05499878749491389,-3.7196285237318123,0.018330887458029327,3.7196736921394464,3.7197627297068174,3.756699041691178,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,360,189,190,210,0.00022500000000000002,3e-06,0.00022500000000000002,3.075e-06,0.00025,3e-06,0.00023333333333333336,3.0250000000000003e-06,2.3333333333333335,30.250000000000004,-107.67544840629883,-137.89237049689928,-137.89237049689928,-30.216954617315967,-3.25267155339518e-05,-3.25267155339518e-05,-127.82006313336579,-10.072339890249012,128.2163038395754,129.2065793042236,137.8923704969031,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,361,190,191,211,0.00022500000000000002,3.075e-06,0.00022500000000000002,3.1500000000000003e-06,0.00025,3.075e-06,0.00023333333333333336,3.1000000000000004e-06,2.3333333333333335,31.000000000000004,-70.31895220373829,-85.58371951290107,-85.58371951290106,-15.264821973899775,-5.466473700486711e-05,-5.466473700486711e-05,-80.49546374318014,-5.088310434457928,80.65612553493406,81.04138698068166,85.58371951291852,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,362,190,210,211,0.00022500000000000002,3.075e-06,0.00025,3e-06,0.00025,3.075e-06,0.0002416666666666667,3.05e-06,2.416666666666667,30.5,-85.58371951290106,-85.58371951290107,-107.51899182310996,-3.2531232575672036e-05,-3.2531232575672036e-05,21.935239778976324,-92.89547694963737,7.311724905503724,93.1827825233523,93.63371821990108,109.73371563388879,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,363,191,192,212,0.00022500000000000002,3.1500000000000003e-06,0.00022500000000000002,3.225e-06,0.00025,3.1500000000000003e-06,0.00023333333333333336,3.1750000000000005e-06,2.3333333333333335,31.750000000000004,-49.68008244500189,-58.428247208710395,-58.42824720871039,-8.748226391716274,-6.162800776338566e-05,-6.162800776338566e-05,-55.51219228747422,-2.916116549243934,55.58873292574932,55.76697988969934,58.428247208742896,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,364,191,211,212,0.00022500000000000002,3.1500000000000003e-06,0.00025,3.075e-06,0.00025,3.1500000000000003e-06,0.0002416666666666667,3.125e-06,2.416666666666667,31.25,-58.4282472087104,-58.428247208710395,-70.23772945511298,-5.467853907679008e-05,-5.467853907679008e-05,11.809427567863526,-62.36474129084459,3.936439403595124,62.48885109723296,62.69336485620585,71.22360015114556,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,365,192,193,213,0.00022500000000000002,3.225e-06,0.00022500000000000002,3.3e-06,0.00025,3.225e-06,0.00023333333333333336,3.25e-06,2.3333333333333335,32.5,-37.09633186586776,-42.56484734158186,-42.56484734158186,-5.468577983478471,-6.250776437509336e-05,-6.250776437509336e-05,-40.742008849677156,-1.8229009996690737,40.782769071775476,40.87564567423757,42.564847341627754,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,366,192,212,213,0.00022500000000000002,3.225e-06,0.00025,3.1500000000000003e-06,0.00025,3.225e-06,0.0002416666666666667,3.2e-06,2.416666666666667,32.0,-42.56484734158186,-42.56484734158186,-49.63263458902264,-6.164607593026663e-05,-6.164607593026663e-05,7.067725601364853,-44.920776424062126,2.355867436404331,44.98251066713024,45.08767617279116,50.133333835120474,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,367,193,194,214,0.00022500000000000002,3.3e-06,0.00022500000000000002,3.3750000000000003e-06,0.00025,3.3e-06,0.00023333333333333336,3.325e-06,2.3333333333333335,33.25,-28.864685648661098,-32.50678210801344,-32.50678210801344,-3.6421572621216733,-6.080276933577297e-05,-6.0802769335772976e-05,-31.292749954895992,-1.2140929558867817,31.316293226452856,31.369042285554603,32.506782108070304,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,368,193,213,214,0.00022500000000000002,3.3e-06,0.00025,3.225e-06,0.00025,3.3e-06,0.0002416666666666667,3.275e-06,2.416666666666667,32.75,-32.50678210801344,-32.50678210801344,-37.066247922063965,-6.252959674340787e-05,-6.252959674340787e-05,4.559403284453785,-34.02660404603028,1.5197594084200992,34.060526296063095,34.11972610906011,37.345614111033164,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,369,194,195,215,0.00022500000000000002,3.3750000000000003e-06,0.00022500000000000002,3.45e-06,0.00025,3.3750000000000003e-06,0.00023333333333333336,3.4e-06,2.3333333333333335,34.0,-23.18850611308115,-25.73405735520532,-25.73405735520532,-2.5456092373011288,-5.799517695987949e-05,-5.799517695987949e-05,-24.885540274497263,-0.8485750758850162,24.90000390387597,24.93197649495701,25.734057355270668,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,370,194,214,215,0.00022500000000000002,3.3750000000000003e-06,0.00025,3.3e-06,0.00025,3.3750000000000003e-06,0.0002416666666666667,3.35e-06,2.416666666666667,33.5,-25.73405735520532,-25.73405735520532,-28.844428246670187,-6.082328423358575e-05,-6.082328423358575e-05,3.110310068180639,-26.770847652360274,1.036729473870724,26.790914355950523,26.826583835601486,29.011636796250066,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,371,195,196,216,0.00022500000000000002,3.45e-06,0.00022500000000000002,3.525e-06,0.00025,3.45e-06,0.00023333333333333336,3.4749999999999998e-06,2.3333333333333335,34.75,-19.11093881892148,-20.958765859145796,-20.958765859145796,-1.8478818040852885,-5.476386097595024e-05,-5.476386097595025e-05,-20.342823512404355,-0.6159971106024135,20.352147820244966,20.37253357365938,20.958765859217344,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,372,195,215,216,0.00022500000000000002,3.45e-06,0.00025,3.3750000000000003e-06,0.00025,3.45e-06,0.0002416666666666667,3.4250000000000002e-06,2.416666666666667,34.25,-20.958765859145796,-20.958765859145796,-23.174223087730567,-5.801569185769227e-05,-5.8015691857692264e-05,2.2153992128929163,-21.697251602007384,0.7384277271697336,21.70981350885044,21.732469116466618,23.279875630947668,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,373,196,197,217,0.00022500000000000002,3.525e-06,0.00022500000000000002,3.6000000000000003e-06,0.00025,3.525e-06,0.00023333333333333336,3.5500000000000003e-06,2.3333333333333335,35.5,-16.084542871337433,-17.46738334271529,-17.46738334271529,-1.3828919002975184,-5.142891966339059e-05,-5.142891966339059e-05,-17.006436518922673,-0.46099825271228173,17.012683576119038,17.026216056716905,17.467383342791003,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,374,196,216,217,0.00022500000000000002,3.525e-06,0.00025,3.45e-06,0.00025,3.525e-06,0.0002416666666666667,3.5000000000000004e-06,2.416666666666667,35.00000000000001,-17.46738334271529,-17.46738334271529,-19.100495999889326,-5.478387398023855e-05,-5.478387398023854e-05,1.6330578733000554,-18.01175422843997,0.5443161018506982,18.019976981241097,18.034982439164526,19.17018063189117,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,375,197,198,218,0.00022500000000000002,3.6000000000000003e-06,0.00022500000000000002,3.6750000000000004e-06,0.00025,3.6000000000000003e-06,0.00023333333333333336,3.625e-06,2.3333333333333335,36.25,-13.777799820791664,-14.83882793927292,-14.83882793927292,-1.0610762617235887,-4.814324233709235e-05,-4.814324233709235e-05,-14.485151899779169,-0.3537241827360876,14.489470188972692,14.498751293496447,14.838827939351017,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,376,197,217,218,0.00022500000000000002,3.6000000000000003e-06,0.00025,3.525e-06,0.00025,3.6000000000000003e-06,0.0002416666666666667,3.575e-06,2.416666666666667,35.75,-14.83882793927292,-14.83882793927292,-16.07668079142472,-5.144821119573747e-05,-5.1448211195737466e-05,1.2378014039406062,-15.251445556656853,0.41256616917273825,15.25702469066672,15.267305882468554,16.12426176868144,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,377,198,199,219,0.00022500000000000002,3.6750000000000004e-06,0.00022500000000000002,3.7500000000000005e-06,0.00025,3.6750000000000004e-06,0.00023333333333333336,3.7000000000000006e-06,2.3333333333333335,37.00000000000001,-11.980453624474631,-12.811640929543712,-12.811640929543714,-0.8312322812378045,-4.49761687242958e-05,-4.49761687242958e-05,-12.534578494520686,-0.27710741119175103,12.53764118774492,12.544179098782372,12.81164092962266,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,378,198,218,219,0.00022500000000000002,3.6750000000000004e-06,0.00025,3.6000000000000003e-06,0.00025,3.6750000000000004e-06,0.0002416666666666667,3.6500000000000006e-06,2.416666666666667,36.50000000000001,-12.811640929543714,-12.811640929543712,-13.771736449931051,-4.8161906502533636e-05,-4.8161906502533636e-05,0.9600473584808384,-13.131672769672825,0.31998367822261115,13.135570763544903,13.142813628950845,13.805159027584056,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,379,199,200,220,0.00022500000000000002,3.7500000000000005e-06,0.00022500000000000002,3.825000000000001e-06,0.00025,3.7500000000000005e-06,0.00023333333333333336,3.7750000000000003e-06,2.3333333333333335,37.75,-10.553945062783846,-11.216545150588612,-11.216545150588612,-0.6626420447859424,-4.1956981175319306e-05,-4.1956981175319306e-05,-10.99567845465369,-0.22090865291609765,10.997897313171666,11.00260576306477,11.216545150667084,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,380,199,219,220,0.00022500000000000002,3.7500000000000005e-06,0.00025,3.6750000000000004e-06,0.00025,3.7500000000000005e-06,0.0002416666666666667,3.7250000000000003e-06,2.416666666666667,37.25,-11.216545150588612,-11.216545150588612,-11.975682650113221,-4.499362520844382e-05,-4.499362520844382e-05,0.7590925058993996,-11.469590983763482,0.2530008395496609,11.472381041424722,11.477602271124375,11.999716512015418,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,381,200,201,221,0.00022500000000000002,3.825000000000001e-06,0.00022500000000000002,3.9e-06,0.00025,3.825000000000001e-06,0.00023333333333333336,3.85e-06,2.3333333333333335,38.50000000000001,-9.403965862060593,-9.940041913130607,-9.940041913130605,-0.5361151439408947,-3.9092870883318644e-05,-3.9092870883318644e-05,-9.761349896107268,-0.17873110989422045,9.762986049558679,9.766439704303519,9.94004191320748,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,382,200,220,221,0.00022500000000000002,3.825000000000001e-06,0.00025,3.7500000000000005e-06,0.00025,3.825000000000001e-06,0.0002416666666666667,3.800000000000001e-06,2.416666666666667,38.00000000000001,-9.940041913130605,-9.940041913130607,-10.55012700728814,-4.197370834543958e-05,-4.1973708345439575e-05,0.6100431204491904,-10.143403611183118,0.20331972434416648,10.145441130363436,10.149277822540398,10.567749641182743,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,383,201,202,222,0.00022500000000000002,3.9e-06,0.00022500000000000002,3.975e-06,0.00025,3.9e-06,0.00023333333333333336,3.925e-06,2.3333333333333335,39.25,-8.4645319491449,-8.903736997925158,-8.903736997925158,-0.43924142922248127,-3.638044222491598e-05,-3.638044222491598e-05,-8.757335314998405,-0.14643806336897705,8.758559580531577,8.761131613283565,8.903736997999482,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,384,201,221,222,0.00022500000000000002,3.9e-06,0.00025,3.825000000000001e-06,0.00025,3.9e-06,0.0002416666666666667,3.875e-06,2.416666666666667,38.75,-8.903736997925158,-8.903736997925158,-9.40086624621031,-3.91087981606343e-05,-3.91087981606343e-05,0.49709013948699043,-9.069446747353542,0.16567064063022305,9.07095976533071,9.073824466805029,9.413999404392987,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,385,202,203,223,0.00022500000000000002,3.975e-06,0.00022500000000000002,4.05e-06,0.00025,3.975e-06,0.00023333333333333336,4e-06,2.3333333333333335,40.0,-7.68836526353585,-8.052083961354587,-8.052083961354587,-0.36375250869158887,-3.38108728530028e-05,-3.38108728530028e-05,-7.930844395415008,-0.12127337681243162,7.931771558498715,7.933711106411529,8.052083961425573,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,386,202,222,223,0.00022500000000000002,3.975e-06,0.00025,3.9e-06,0.00025,3.975e-06,0.0002416666666666667,3.95e-06,2.416666666666667,39.5,-8.052083961354587,-8.052083961354587,-8.461984632030246,-3.6395012821298297e-05,-3.6395012821298297e-05,0.40986427566283745,-8.188717518246472,0.13659716187906495,8.189856737347124,8.19202427434113,8.471904900149712,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,387,203,204,224,0.00022500000000000002,4.05e-06,0.00022500000000000002,4.125e-06,0.00025,4.05e-06,0.00023333333333333336,4.075e-06,2.3333333333333335,40.75,-7.040882341515411,-7.344845151461978,-7.3448451514619775,-0.303994183004941,-3.137305837334971e-05,-3.137305837334971e-05,-7.243524214813122,-0.10135230970722925,7.244233247298643,7.2457107172421615,7.3448451515289825,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,388,203,223,224,0.00022500000000000002,4.05e-06,0.00025,3.975e-06,0.00025,4.05e-06,0.0002416666666666667,4.0250000000000004e-06,2.416666666666667,40.25000000000001,-7.3448451514619775,-7.344845151461978,-7.686249893258763,-3.382479255622056e-05,-3.382479255622056e-05,0.3413709170042286,-7.458646732060906,0.11376775580637205,7.459514339147291,7.461172382774563,7.6938268452439615,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,389,204,205,225,0.00022500000000000002,4.125e-06,0.00022500000000000002,4.2000000000000004e-06,0.00025,4.125e-06,0.00023333333333333336,4.15e-06,2.3333333333333335,41.5,-6.496323112718206,-6.752304201689818,-6.752304201689817,-0.2560101450306874,-2.905605907554051e-05,-2.905605907554051e-05,-6.666977172032614,-0.0853560857162795,6.667523548797769,6.668658014353453,6.7523042017523345,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,390,204,224,225,0.00022500000000000002,4.125e-06,0.00025,4.05e-06,0.00025,4.125e-06,0.0002416666666666667,4.1000000000000006e-06,2.416666666666667,41.00000000000001,-6.752304201689817,-6.752304201689818,-7.039110035622779,-3.1386060552468056e-05,-3.1386060552468056e-05,0.2867744478724082,-6.847906146334139,0.09557055858376774,6.84857301345827,6.849852545082921,7.044949231723239,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,391,205,206,226,0.00022500000000000002,4.2000000000000004e-06,0.00022500000000000002,4.5e-06,0.00025,4.2000000000000004e-06,0.00023333333333333336,4.3e-06,2.3333333333333335,43.0,-5.5343885684654675,-6.252139745574609,-6.252139745574608,-0.7177747119963549,-2.3534887215077107e-05,-2.3534887215077107e-05,-6.012889353204895,-0.23927392725692834,6.017648243803366,6.028339783117282,6.252139745618905,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,392,205,225,226,0.00022500000000000002,4.2000000000000004e-06,0.00025,4.125e-06,0.00025,4.2000000000000004e-06,0.0002416666666666667,4.175000000000001e-06,2.416666666666667,41.75000000000001,-6.252139745574608,-6.252139745574609,-6.494827107401183,-2.9067849652322438e-05,-2.9067849652322435e-05,0.2426582939769236,-6.333035532850133,0.08086671942587298,6.333551806581601,6.334546030204382,6.499358599328784,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,393,206,207,227,0.00022500000000000002,4.5e-06,0.00022500000000000002,4.8e-06,0.00025,4.5e-06,0.00023333333333333336,4.6e-06,2.3333333333333335,46.0,-4.529916213984358,-4.908855510306021,-4.908855510306021,-0.378955321376071,-1.6025054408409378e-05,-1.6025054408409378e-05,-4.782542411532134,-0.12632912382829595,4.78421058959896,4.787816856333879,4.908855510332178,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,394,206,226,227,0.00022500000000000002,4.5e-06,0.00025,4.2000000000000004e-06,0.00025,4.5e-06,0.0002416666666666667,4.4e-06,2.416666666666667,44.0,-4.908855510306021,-4.908855510306021,-5.518460297019696,-2.3544895677742837e-05,-2.3544895677742837e-05,0.6095812418179967,-5.112057105877246,0.20317805067554706,5.1160931553311615,5.1232456926516035,5.5520260572298366,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,395,207,208,228,0.00022500000000000002,4.8e-06,0.00022500000000000002,5.1e-06,0.00025,4.8e-06,0.00023333333333333336,4.9e-06,2.3333333333333335,49.0,-3.9943627625838425,-4.181467760192692,-4.181467760192692,-0.18711432311500087,-9.325506151002765e-06,-9.325506151002765e-06,-4.119099427656409,-0.06237765804243429,4.119571709188009,4.120559509677223,4.181467760203091,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,396,207,227,228,0.00022500000000000002,4.8e-06,0.00025,4.5e-06,0.00025,4.8e-06,0.0002416666666666667,4.7e-06,2.416666666666667,47.0,-4.181467760192692,-4.181467760192692,-4.521291062878469,-1.6031904470809785e-05,-1.6031904470809785e-05,0.3398072707813067,-4.294742194421285,0.1132584023241217,4.2962353266830675,4.298992690565432,4.534042551249443,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,397,208,209,229,0.00022500000000000002,5.1e-06,0.00022500000000000002,5.4e-06,0.00025,5.1e-06,0.00023333333333333336,5.2e-06,2.3333333333333335,52.0,-3.7581473292989265,-3.814377923860168,-3.814377923860168,-0.05623365712165403,-3.062560412955305e-06,-3.062560412955305e-06,-3.7956343923397537,-0.018746594080826646,3.7956806866624073,3.7957746231038647,3.8143779238613975,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,398,208,228,229,0.00022500000000000002,5.1e-06,0.00025,4.8e-06,0.00025,5.1e-06,0.0002416666666666667,5e-06,2.416666666666667,50.00000000000001,-3.8143779238601674,-3.814377923860168,-3.9900099187225804,-9.329538943892755e-06,-9.329538943892755e-06,0.17562266532346923,-3.8729219221476385,0.05853466874852715,3.8733642382943096,3.874209654805243,3.993873116672573,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,399,209,229,230,0.00022500000000000002,5.4e-06,0.00025,5.1e-06,0.00025,5.4e-06,0.0002416666666666667,5.3e-06,2.416666666666667,53.0,-3.701805000063176,-3.701805000063176,-3.7568124725107594,-3.063888666325733e-06,-3.0638886663257326e-06,0.05500440855891811,-3.7201408242123706,0.018332760260528488,3.72018599562848,3.720275039183137,3.757215117420524,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,400,210,211,231,0.00025,3e-06,0.00025,3.075e-06,0.00027499999999999996,3e-06,0.00025833333333333334,3.0250000000000003e-06,2.5833333333333335,30.250000000000004,-107.66262300703163,-137.87068300919807,-137.87068300919807,-30.20809253339904,-3.2531232575672036e-05,-3.2531232575672036e-05,-127.8013296751426,-10.069385865288064,128.1973962233186,129.18720673634985,137.8706830092019,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,401,211,212,232,0.00025,3.075e-06,0.00025,3.1500000000000003e-06,0.00027499999999999996,3.075e-06,0.00025833333333333334,3.1000000000000004e-06,2.5833333333333335,31.000000000000004,-70.31461862914026,-85.57633700765751,-85.57633700765753,-15.261773057056336,-5.467853907679008e-05,-5.467853907679008e-05,-80.48909754815178,-5.08729413804483,80.64970790872636,81.03483807558261,85.576337007675,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,402,211,231,232,0.00025,3.075e-06,0.00027499999999999996,3e-06,0.00027499999999999996,3.075e-06,0.0002666666666666666,3.05e-06,2.666666666666666,30.5,-85.57633700765753,-85.57633700765751,-107.50620921043337,-3.2536753404441225e-05,-3.2536753404441225e-05,21.929839666022424,-92.8862944085828,7.3099248641718715,93.17348705762686,93.62426186730757,109.72011158659528,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,403,212,213,233,0.00025,3.1500000000000003e-06,0.00025,3.225e-06,0.00027499999999999996,3.1500000000000003e-06,0.00025833333333333334,3.1750000000000005e-06,2.5833333333333335,31.750000000000004,-49.67896268146856,-58.42592500583611,-58.42592500583612,-8.747023970443491,-6.164607593026663e-05,-6.164607593026663e-05,-55.5102708977136,-2.9157157541984504,55.58679315715947,55.76499464977778,58.42592500586864,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,404,212,232,233,0.00025,3.1500000000000003e-06,0.00027499999999999996,3.075e-06,0.00027499999999999996,3.1500000000000003e-06,0.0002666666666666666,3.125e-06,2.666666666666666,31.25,-58.42592500583611,-58.42592500583611,-70.23341101601032,-5.469058452137739e-05,-5.469058452137739e-05,11.807431319589691,-62.361753675894185,3.935773979473549,62.48582749992516,62.690286838906324,71.21901050499555,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
on_proxy,on proxy,interface_4x,T01_DC_EXTRACTION,1.0,0.01,channel,405,213,214,234,0.00025,3.225e-06,0.00025,3.3e-06,0.00027499999999999996,3.225e-06,0.00025833333333333334,3.25e-06,2.5833333333333335,32.5,-37.096546232553486,-42.56455280767653,-42.56455280767653,-5.468069104719776,-6.252959674340787e-05,-6.252959674340787e-05,-40.74188394930218,-1.8227313879710876,40.782636715287325,40.87549527294669,42.56455280772246,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
